action_rank,dataset_idno,dataset,local_target_folder,expected_file_name,module_priority_role,candidate_categories,candidate_harmonized_variables,candidate_variable_count,candidate_raw_variables_examples,expected_file_status,present_matching_files,verification_action
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,anthro,core_main_sample_module_candidate,demographics;survey_design,age;household_weight_or_person_weight;psu_or_cluster_id;sex;strata,16,underwt;underwt_sev;waste;waste_sev;weight;whz;xhpsu;xstra;haz;month;sex;stunt,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S21,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;household_size;interview_date_or_survey_month;psu_or_cluster_id;strata,14,v21_04a;v21_dist;v21_dist_txt;v21_subw;v21_ward;v21_02;v21_dist;v21_dist_txt;v21_subw;v21_vdc;v21_vdc_txt;v21_ward,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S19,core_main_sample_module_candidate,consumption;demographics;health_need_access;shocks;survey_design,agriculture_livelihood;asset_index_or_asset_variable;care_sought;coping_borrowed;coping_sold_assets;education;food_consumption;strata;total_consumption_or_income,13,v19_02;v19_07;v19_09;xstra;v19_06;v19_10;v19_12;v19_1812;v19_1814;v19_1802;v19_1803;v19_1804,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,sample,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;household_size;household_weight_or_person_weight;psu_or_cluster_id;rural;strata,9,PCBS_urbrur;district;district_name;region;stratum;wt_hh;wt_ind;xhpsu;hhsize,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S16,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;age;education;rural;sex;strata,6,v16_08a;v16_08b;xstra;v16_02;v16_04;v16_05,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S20,core_main_sample_module_candidate,demographics;survey_design,age;household_weight_or_person_weight;strata,6,v20_07;xstra;v20_02d;v20_02m;v20_02y;v20_03,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S01,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;age;rural;sex;strata,5,v01_05a;v01_05b;xstra;v01_02;v01_03,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S04,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;rural;strata,5,v04_03a;v04_03b;v04_11a;v04_11b;xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S17B,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;age;rural;sex;strata,5,v17_18a;v17_18b;xstra;v17_16;v17_17,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S21x,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;age;psu_or_cluster_id;sex;strata,5,v21_13a;v21_13;xstra;v21_07;v21_09,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S17A,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;rural;sex;strata,4,v17_07a;v17_07b;xstra;v17_06,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S06A,core_main_sample_module_candidate,consumption;survey_design,nonfood_consumption;strata,3,v06a_idc;v06a_itm;xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S06B,core_main_sample_module_candidate,consumption;survey_design,nonfood_consumption;strata,3,v06b_idc;v06b_itm;xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S13E2,core_main_sample_module_candidate,consumption;survey_design,strata;total_consumption_or_income,2,v13_71;xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S02,covariate_mechanism_or_design_module_candidate,demographics;shocks;survey_design,agriculture_livelihood;asset_index_or_asset_variable;strata,13,xstra;v02_01;v02_05;v02_06;v02_09;v02_11;v02_14;v02_29;v02_30;v02_08ak;v02_08pd;v02_08rb,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S13A2,covariate_mechanism_or_design_module_candidate,shocks;survey_design,agriculture_livelihood;strata,11,xstra;v13_19;v13_24;v13_27a;v13_27b;v13_27c;v13_27d;v13_28a;v13_28b;v13_28c;v13_28d,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S13C3,covariate_mechanism_or_design_module_candidate,demographics;survey_design,sex;strata,11,xstra;v13_53f;v13_53m;v13_54f;v13_54m;v13_55f;v13_55m;v13_56f;v13_56m;v13_57f;v13_57m,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S15C,covariate_mechanism_or_design_module_candidate,demographics;shocks;survey_design,asset_index_or_asset_variable;coping_sold_assets;strata,9,xstra;v15_29;v15_30;v15_32;v15_33;v15_35;v15_36;v15_30;v15_36,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S15A,covariate_mechanism_or_design_module_candidate,shocks;survey_design,coping_borrowed;strata,8,xstra;v15_02;v15_03;v15_04a;v15_04b;v15_06;v15_07;v15_10,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S12,access_double_failure_module_candidate,demographics;health_need_access;shocks;survey_design,agriculture_livelihood;coping_borrowed;education;pid;reason_not_sought_distance;strata,7,v12_15b;v12_01;xstra;v12_16;v12_11;v12_13;v12_14,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S09B,access_double_failure_module_candidate,health_need_access;survey_design,care_not_sought_reason;care_sought;strata,6,v09_12;v09_18;v09_18;v09_24;v09_24;xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S06C,covariate_mechanism_or_design_module_candidate,demographics;survey_design,asset_index_or_asset_variable;strata,5,xstra;v06_05;v06_06;v06c_idc;v06c_itm,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S07,access_double_failure_module_candidate,demographics;health_need_access;survey_design,age;education;reason_not_sought_distance;strata,5,v07_22;v07_26e;xstra;v07_08;v07_14,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S14,covariate_mechanism_or_design_module_candidate,demographics;shocks;survey_design,asset_index_or_asset_variable;coping_borrowed;coping_sold_assets;strata,5,xstra;v14_20;v14_25;v14_13;v14_25,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S15B,covariate_mechanism_or_design_module_candidate,shocks;survey_design,coping_borrowed;strata,5,xstra;v15_15;v15_17a;v15_17b;v15_23,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S03,access_double_failure_module_candidate,health_need_access;survey_design,reason_not_sought_distance;strata,4,v03_01;v03_03a;v03_03b;xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S09A,covariate_mechanism_or_design_module_candidate,demographics;survey_design,age;sex;strata,4,xstra;v09_04a;v09_04b;v09_05,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S13B,covariate_mechanism_or_design_module_candidate,shocks;survey_design,agriculture_livelihood;strata,4,xstra;v13_35cc;v13_35nm;v13_37b,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S13C2,covariate_mechanism_or_design_module_candidate,shocks;survey_design,agriculture_livelihood;strata,4,xstra;v13_46a;v13_46b;v13_46c,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S09C,access_double_failure_module_candidate,demographics;health_need_access;survey_design,age;care_not_sought_reason;strata,3,v09_33;xstra;v09_26,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S13C1,covariate_mechanism_or_design_module_candidate,shocks;survey_design,agriculture_livelihood;strata,3,xstra;v13_40;v13_40_txt,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S10A,access_double_failure_module_candidate,health_need_access;survey_design,illness_or_injury_need;strata,2,v10_01l;xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S10B,covariate_mechanism_or_design_module_candidate,survey_design,pid;strata,2,v10_02;xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,sys,covariate_mechanism_or_design_module_candidate,survey_design,psu_or_cluster_id;strata,2,xhpsu;xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S05,covariate_mechanism_or_design_module_candidate,survey_design,strata,1,xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S06D,covariate_mechanism_or_design_module_candidate,survey_design,strata,1,xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S09D,covariate_mechanism_or_design_module_candidate,survey_design,strata,1,xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S11,covariate_mechanism_or_design_module_candidate,survey_design,strata,1,xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S13D1,covariate_mechanism_or_design_module_candidate,survey_design,strata,1,xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S13D2,covariate_mechanism_or_design_module_candidate,survey_design,strata,1,xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S13E1,covariate_mechanism_or_design_module_candidate,survey_design,strata,1,xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S13E3,covariate_mechanism_or_design_module_candidate,survey_design,strata,1,xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S13F,covariate_mechanism_or_design_module_candidate,survey_design,strata,1,xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
