source_name,source_url_or_local_path,snapshot_date,file_name,field_name,field_label_if_available,possible_role,usable_for_july2022,missingness,notes,final_decision,n_rows_checked,sample_definition
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Case-Mix RN Staffing Hours per Resident per Day,Case-Mix RN Staffing Hours per Resident per Day - US value used in calculation of adjusted staffing,candidate_context_field,no,,Case-Mix RN Staffing Hours per Resident per Day | Case-Mix RN Staffing Hours per Resident per Day - US value used in calculation of adjusted staffing | real number with 5 decimal places |  |  |  |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Case-Mix Total Nurse Staffing Hours per Resident per Day,Case-Mix Total Nurse Staffing Hours per Resident per Day- US value used in calculation of adjusted staffing,case_mix_total_nurse_hprd_component,yes_component,,Case-Mix Total Nurse Staffing Hours per Resident per Day | Case-Mix Total Nurse Staffing Hours per Resident per Day- US value used in calculation of adjusted staffing | real number with 5 decimal places |  |  |  |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::HlthInspecCutpointsState,5 Stars,Cut point range to obtain a 5-star health inspection score within a specific state,candidate_context_field,no,,5 Stars | Cut point range to obtain a 5-star health inspection score within a specific state | Text that contains a numeric range,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::HlthInspecCutpointsState,4 Stars,Cut point range to obtain a 4-star health inspection score within a specific state,candidate_context_field,no,,4 Stars | Cut point range to obtain a 4-star health inspection score within a specific state | Text that contains a numeric range,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::HlthInspecCutpointsState,3 Stars,Cut point range to obtain a 3-star health inspection score within a specific state,candidate_context_field,no,,3 Stars | Cut point range to obtain a 3-star health inspection score within a specific state | Text that contains a numeric range,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::HlthInspecCutpointsState,2 Stars,Cut point range to obtain a 2-star health inspection score within a specific state,candidate_context_field,no,,2 Stars | Cut point range to obtain a 2-star health inspection score within a specific state | Text that contains a numeric range,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::HlthInspecCutpointsState,1 Star,Cut point range to obtain a 1-star health inspection score within a specific state,candidate_context_field,no,,1 Star | Cut point range to obtain a 1-star health inspection score within a specific state | Text that contains a numeric range,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::Footnotes,6,"This facility did not submit staffing data, or submitted data that did not meet the criteria required to calculate a staffing measure.",candidate_context_field,no,,"6 | This facility did not submit staffing data, or submitted data that did not meet the criteria required to calculate a staffing measure. | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::Footnotes,12,"This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.",candidate_context_field,no,,"12 | This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit. | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::Footnotes,19,Scores for individual quarters are not reported for this measure,candidate_context_field,no,,19 | Scores for individual quarters are not reported for this measure | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_ProviderInfo_Jul2022.csv,Staffing Rating,Staffing Rating,official_staffing_star_validation,yes_component,0.020885,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_ProviderInfo_Jul2022.csv,Staffing Rating Footnote,Staffing Rating Footnote,official_staffing_star_validation,yes_component,0.880090,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_ProviderInfo_Jul2022.csv,Reported Staffing Footnote,Reported Staffing Footnote,candidate_context_field,no,0.963039,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_ProviderInfo_Jul2022.csv,Physical Therapist Staffing Footnote,Physical Therapist Staffing Footnote,candidate_context_field,no,0.963039,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_ProviderInfo_Jul2022.csv,Reported Nurse Aide Staffing Hours per Resident per Day,Reported Nurse Aide Staffing Hours per Resident per Day,candidate_context_field,no,0.036961,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_ProviderInfo_Jul2022.csv,Reported LPN Staffing Hours per Resident per Day,Reported LPN Staffing Hours per Resident per Day,candidate_context_field,no,0.036961,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_ProviderInfo_Jul2022.csv,Reported RN Staffing Hours per Resident per Day,Reported RN Staffing Hours per Resident per Day,candidate_context_field,no,0.036961,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_ProviderInfo_Jul2022.csv,Reported Licensed Staffing Hours per Resident per Day,Reported Licensed Staffing Hours per Resident per Day,candidate_context_field,no,0.036961,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_ProviderInfo_Jul2022.csv,Reported Total Nurse Staffing Hours per Resident per Day,Reported Total Nurse Staffing Hours per Resident per Day,reported_total_nurse_hprd_component,yes_component,0.036961,CSV header scan; field recorded as candidate by keyword search.,candidate_component,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_ProviderInfo_Jul2022.csv,Total number of nurse staff hours per resident per day on the weekend,Total number of nurse staff hours per resident per day on the weekend,reported_weekend_total_nurse_hprd_component,yes_component,0.036961,CSV header scan; field recorded as candidate by keyword search.,candidate_component,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_ProviderInfo_Jul2022.csv,Registered Nurse hours per resident per day on the weekend,Registered Nurse hours per resident per day on the weekend,candidate_context_field,no,0.036961,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_ProviderInfo_Jul2022.csv,Reported Physical Therapist Staffing Hours per Resident Per Day,Reported Physical Therapist Staffing Hours per Resident Per Day,candidate_context_field,no,0.036961,CSV header scan; field recorded as candidate by keyword search.,not_official_score,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_ProviderInfo_Jul2022.csv,Total nursing staff turnover,Total nursing staff turnover,staffing_turnover_component,yes_component,0.176901,CSV header scan; field recorded as candidate by keyword search.,candidate_component,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_ProviderInfo_Jul2022.csv,Total nursing staff turnover footnote,Total nursing staff turnover footnote,staffing_turnover_component,yes_component,0.823099,CSV header scan; field recorded as candidate by keyword search.,candidate_component,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
Provider Data Catalog archived ZIP CSV header,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_ProviderInfo_Jul2022.csv,Registered Nurse turnover,Registered Nurse turnover,staffing_turnover_component,yes_component,0.239360,CSV header scan; field recorded as candidate by keyword search.,candidate_component,,all candidate CSV headers in requested Provider Data Catalog ZIP snapshots
