download_priority_order,queue_role,country,wave,idno,requirement,source_profile,actual_member_name,variable_name,variable_role,raw_variable_label,has_value_labels,row_count,nonmissing_count,missing_count,distinct_nonmissing_count,duplicate_if_key_count,numeric_min,numeric_max,top_values,possible_missing_codes,detected_recall_period,detected_unit_or_scale,possible_skip_pattern,raw_profile_status,documentation_match_status,documentation_file_name,documentation_code_match,documentation_label_term_hits,documentation_context,mechanical_raw_check_decision,final_verification_decision,remaining_blocker,next_action
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,AG_MOD_O2.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,3342,3342,0,2823,519,,,4db926a35fcb473a91a8e8aa28987788:8; d7b1da3b4187439b979acb8fe703dbca:5; db5f21e2d0784110b1906b4fb6f06b1e:5; ccc14267fbd84558ad61e43aff5b5a22:5; 2cab764b77624945b005acee8548bf78:5; ac48e812f92242ada5289e61fb8db362:5; 68916363e8104433ad7e09b21483c9c2:5; 4b881b0adb6743a893e0796d2475ff5f:5; 6608aecf4a574cdeb0d6e03febe82e87:5; 7eacd4ff65e6482db98a6a36842bf103:5,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,AG_MOD_P.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,4251,4251,0,2823,1428,,,4db926a35fcb473a91a8e8aa28987788:14; aef0228f1a4f4580be7ac33400d4b22e:13; 16f67de7929f48e1806ac1027f770319:11; 4b881b0adb6743a893e0796d2475ff5f:9; 2cab764b77624945b005acee8548bf78:9; d7b1da3b4187439b979acb8fe703dbca:9; 68916363e8104433ad7e09b21483c9c2:9; 6608aecf4a574cdeb0d6e03febe82e87:9; 89af08378d3a46b2902bdd8d8d8228b3:8; ccc14267fbd84558ad61e43aff5b5a22:8,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,AG_MOD_Q.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,3882,3882,0,2823,1059,,,4db926a35fcb473a91a8e8aa28987788:8; 63b9f1a9f64f44fb941ab3745e2727c1:7; 5d74bbc0c0f24a19bc1743ebd4d8c6f8:7; ccc14267fbd84558ad61e43aff5b5a22:6; 76309b0a80d045599c46147727eb784e:6; 1be1a225a48d412ba1cab999e4834d5d:6; 66521a1e8f4e47d3a51d84fb8fa8c9dd:6; 7fada15721e44672bd00204de693ae73:6; 2d0586d388c049d3bf4dde334a366e51:6; 92e77518f7d04786a8b79250c279f610:6,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,AG_MOD_R1.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,80208,80208,0,5013,75195,,,df2f79020a7a4b1c889edca2005183b8:16; 755889c7f7294da39fb08cde3e0e70ee:16; 6957cc92b3ee44539eb128680bd132a2:16; a379ff91a7584a0481a7a9b587de9098:16; ba134ca37f1e4262a6a65fe7bd21d6e8:16; 7ff5cfee1e63465a946525e5a57fb0e8:16; 05ac171b7d6c4910aecace2f6bddb3d1:16; 9b1e9da03b694c489d70c839801f1f60:16; 755f518b21c44547a67a83a31c0172c2:16; 4746f0aa0b804d1387212f49a772bb4f:16,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,AG_MOD_R2.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,5013,5013,0,5013,0,,,df2f79020a7a4b1c889edca2005183b8:1; 755889c7f7294da39fb08cde3e0e70ee:1; 6957cc92b3ee44539eb128680bd132a2:1; a379ff91a7584a0481a7a9b587de9098:1; ba134ca37f1e4262a6a65fe7bd21d6e8:1; 7ff5cfee1e63465a946525e5a57fb0e8:1; 05ac171b7d6c4910aecace2f6bddb3d1:1; 9b1e9da03b694c489d70c839801f1f60:1; 755f518b21c44547a67a83a31c0172c2:1; 4746f0aa0b804d1387212f49a772bb4f:1,,,,,unique_key_at_file_level,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,AG_MOD_S.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,35091,35091,0,5013,30078,,,df2f79020a7a4b1c889edca2005183b8:7; 755889c7f7294da39fb08cde3e0e70ee:7; 6957cc92b3ee44539eb128680bd132a2:7; a379ff91a7584a0481a7a9b587de9098:7; ba134ca37f1e4262a6a65fe7bd21d6e8:7; 7ff5cfee1e63465a946525e5a57fb0e8:7; 05ac171b7d6c4910aecace2f6bddb3d1:7; 9b1e9da03b694c489d70c839801f1f60:7; 755f518b21c44547a67a83a31c0172c2:7; 4746f0aa0b804d1387212f49a772bb4f:7,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,AG_MOD_T1.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,156272,156272,0,9767,146505,,,c58e3284fee84a598b22086985e8212a:16; df2f79020a7a4b1c889edca2005183b8:16; 755889c7f7294da39fb08cde3e0e70ee:16; 6957cc92b3ee44539eb128680bd132a2:16; a379ff91a7584a0481a7a9b587de9098:16; ba134ca37f1e4262a6a65fe7bd21d6e8:16; 7ff5cfee1e63465a946525e5a57fb0e8:16; 05ac171b7d6c4910aecace2f6bddb3d1:16; 9b1e9da03b694c489d70c839801f1f60:16; 755f518b21c44547a67a83a31c0172c2:16,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,AG_MOD_T2.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,136738,136738,0,9767,126971,,,c58e3284fee84a598b22086985e8212a:14; df2f79020a7a4b1c889edca2005183b8:14; 755889c7f7294da39fb08cde3e0e70ee:14; 6957cc92b3ee44539eb128680bd132a2:14; a379ff91a7584a0481a7a9b587de9098:14; ba134ca37f1e4262a6a65fe7bd21d6e8:14; 7ff5cfee1e63465a946525e5a57fb0e8:14; 05ac171b7d6c4910aecace2f6bddb3d1:14; 9b1e9da03b694c489d70c839801f1f60:14; 755f518b21c44547a67a83a31c0172c2:14,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,AG_MOD_U.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,12653,12653,0,12447,206,,,0ad77cab78394bbf8c881ef975ee977e:7; 1afe9679f35d4987ad3badbbe6fa357a:6; f3708e2088734698a4c7d3d127f481bf:6; b88ff2d0b1104f18bf7fd7f88874008d:6; c6e1b19b7a2347f38f5911f982b78795:5; 34217ef35ae34873be4b24d2d131ffd0:4; 6e1432adb17b41eaa5ff2a2541504d6d:4; 922e3d8ad8584509943cdf1e7369d496:3; 02609276cf1a4b76a32b383fdbc60404:3; fdfb700195ce48a4abdc2914b4a1a32b:3,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,AG_MOD_V.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,19470,19470,0,12447,7023,,,c47a3b1ebae24754b1525967677cfff0:11; fa13d1e40d8b48a0a2dd8fc7861f236e:9; eccc99e3cc4e40f09bee494b71ea3fa7:9; aa710bf18ba0420b9b8f9f20c41a958f:9; 7eddfb90465d4bb6ad4e9ff5a283d4d8:8; 5ef8da0364dd4e2f849d4c139b5ac580:8; 89af08378d3a46b2902bdd8d8d8228b3:8; 227d2a9e81ac4760b161c888d2822c60:8; da27c105d7f84761a5187ac2d70ab984:7; 4782a4e754de43ee89f87e8eb8573ccb:7,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,climate_geography,key_design_geography,aux1.dta,region,admin_geography_region,IHS4 2016 Region location,1,12447,12447,0,3,,1,3,3=South:5736; 2=Central:4220; 1=North:2491,,,,,geography_variable_present_needs_linkage_review,weak_label_term_found_needs_manual_confirmation,,,location,,mechanical_geography_profile_pass_needs_linkage_policy,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm geography quality, displacement/admin route, and climate linkage level."
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,FS_METADATA.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,12447,12447,0,12447,0,,,0001c970eecf473099368557e2080b3e:1; 000509f5cfcc4b078a09672b09425e95:1; 000bc107780044e59327dbf7ec960ac1:1; 000d1d26325d4f73a2ffbb8a99ab4752:1; 00104e33315844fdb2b8c6fdd35912a1:1; 002afb9ae01c46838ef6303cc99e0287:1; 002cfe4fca224667bc394b1289950352:1; 0043da6163794617b4eacbfcf1585c6a:1; 004460497c3042b48ee79c0e7156c3b6:1; 004e377d40dd4ca3862ce695e9a5d380:1,,,,,unique_key_at_file_level,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,FS_MOD_A.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,12447,12447,0,12447,0,,,0001c970eecf473099368557e2080b3e:1; 000509f5cfcc4b078a09672b09425e95:1; 000bc107780044e59327dbf7ec960ac1:1; 000d1d26325d4f73a2ffbb8a99ab4752:1; 00104e33315844fdb2b8c6fdd35912a1:1; 002afb9ae01c46838ef6303cc99e0287:1; 002cfe4fca224667bc394b1289950352:1; 0043da6163794617b4eacbfcf1585c6a:1; 004460497c3042b48ee79c0e7156c3b6:1; 004e377d40dd4ca3862ce695e9a5d380:1,,,,,unique_key_at_file_level,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,FS_MOD_B.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,415,415,0,415,0,,,08b1e1c98b2b4c85a863b56e4e3ab2d7:1; 4f76bfccfc26498e9661200ea2fc687c:1; 0cfbbe3f557a464a90fdc38805614160:1; 942ac3427b06463e9f8d6805d599ffc8:1; 1da524d8ee2a41dcb2d9830593563c53:1; 1818111553b34ead89842be2dff8ccff:1; 98ab014b0be045b6a69cb6f9ae8b1ed1:1; f8b880f4fc3a479587230cfaed141480:1; beb1efb5f918446194ffe54bafc17367:1; e9c575aa858b4af8bfa4ed2a76fea52b:1,,,,,unique_key_at_file_level,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,FS_MOD_C.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,2002,2002,0,415,1587,,,f478fb201e6348658245b54bf778e6aa:11; e118aea74b9441689e8c0614c3be2f81:11; 9603ffcb28404705b92577e4b8e09bd4:10; 6bf41810b584418c9e9f51c0b46c6282:10; 6c61bb2d0721418ebabf2f2c3f1f0924:10; 219b04bf89e54900b3b05477279ba185:10; 517c7c83d45240b39542015b350195aa:10; c93e664735a04fbcb7b64d6373f9d187:10; 769d9986929f45169fc472563bac5523:10; a69cb4b685ad49d5aca705ae92733104:10,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,FS_MOD_D1.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,232,232,0,191,41,,,a402e1330a0a49d9af436d82ddc4a2ad:3; f408e6986d064a479badfe445c059b10:3; 025aa6c330234024a159947a74a27cb7:3; 98393db9f92b48ddb2967d1a876860d7:3; c88d0feb34de41e7b29b020fac7d45c2:3; e118aea74b9441689e8c0614c3be2f81:3; 2a95fcb052ee42a2b5c022452cadc2d0:3; 1d49f698513944f38d3dcde0818f5049:3; 172e48fd0bfb4a63918d58fad28215fd:2; 781c700f8e414a31852de87685434cd7:2,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,FS_MOD_D2.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,158,158,0,146,12,,,a570550ddf1b4f91be1b016fa3c1bc94:2; a402e1330a0a49d9af436d82ddc4a2ad:2; 58d807a0904745bd8e2b83c77c4e8afe:2; 8949b0927d47403689676499aaa0e554:2; dda4810cf7b841b592cbc3ba5e724664:2; d22a7cedb38f47a5bb5e55fd3bb84ef6:2; e118aea74b9441689e8c0614c3be2f81:2; c88d0feb34de41e7b29b020fac7d45c2:2; ea35b6b913e24b4693837847c8b344c5:2; f1b6f0ef573a4c7ebacbb5c7d5b77b82:2,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,FS_MOD_D3.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,415,415,0,415,0,,,08b1e1c98b2b4c85a863b56e4e3ab2d7:1; 4f76bfccfc26498e9661200ea2fc687c:1; 0cfbbe3f557a464a90fdc38805614160:1; 942ac3427b06463e9f8d6805d599ffc8:1; 1da524d8ee2a41dcb2d9830593563c53:1; 1818111553b34ead89842be2dff8ccff:1; 98ab014b0be045b6a69cb6f9ae8b1ed1:1; f8b880f4fc3a479587230cfaed141480:1; beb1efb5f918446194ffe54bafc17367:1; e9c575aa858b4af8bfa4ed2a76fea52b:1,,,,,unique_key_at_file_level,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
