download_priority_order,queue_role,country,wave,idno,requirement,file_rank,file_id,file_name,file_description,candidate_variable_rows,strong_candidate_variable_rows,top_variable_names,official_metadata_status,raw_value_verification_status
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,health_need_and_access,1,F14,S08,The file contains data for Section 8. Health of the NLSS III (2010/11) questionnaire.,6,4,v08_12;v08_17b;v08_14;v08_16;v08_17a;v08_17c,official_public_metadata_file_candidate,not_raw_value_verified
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,health_need_and_access,2,F46,S19,The file contains data for Section 19. Adequacy of Consumption and Government Facilities of the NLSS III (2010/11) questionnaire.,2,1,v19_09;v19_05,official_public_metadata_file_candidate,not_raw_value_verified
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,health_need_and_access,3,F16,S09B,The file contains data for Part B. Pre- and Post-Natal Care of Section 9. Marriage and Maternity History of the NLSS III (2010/11) questionnaire.,2,0,v09_18;v09_24,official_public_metadata_file_candidate,not_raw_value_verified
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,health_need_and_access,4,F6,S03,This file contains household-level information from Section 3 - Access to Facilities of the questionnaire. It contains the following information: Distance to the various (24) public facil...,2,0,v03_03a;v03_03b,official_public_metadata_file_candidate,not_raw_value_verified
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,household_person_keys,1,F4,S01,"This file contains household-member information from Section 1 - Household Roster of the questionnaire. It contains the following information: Demographic characteristics (including name,...",8,1,v01_10;REC_TYPE;v01_01;v01_02;v01_03;v01_04;v01_05a;v01_05b,official_public_metadata_file_candidate,not_raw_value_verified
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,household_person_keys,2,F49,S21x,The file contains data for Section 21. Panel Sample Household Tracking Q (21.06 - 21.14) of the NLSS III (2010/11) questionnaire.,2,2,v21_10;v21_11,official_public_metadata_file_candidate,not_raw_value_verified
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,household_person_keys,3,F20,S10B,The file contains data for Part B. Jobs during the past 12 Months of Section 10. Jobs and Time Use of the NLSS III (2010/11) questionnaire.,1,1,v10_02,official_public_metadata_file_candidate,not_raw_value_verified
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,household_person_keys,4,F22,S12,The file contains data for Section 12. Wage Jobs of the NLSS III (2010/11) questionnaire.,1,1,v12_01,official_public_metadata_file_candidate,not_raw_value_verified
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,oop_health_expenditure,1,F14,S08,The file contains data for Section 8. Health of the NLSS III (2010/11) questionnaire.,6,6,v08_17a;v08_07a;v08_07b;v08_17b;v08_18;v08_17c,official_public_metadata_file_candidate,not_raw_value_verified
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,survey_timing,1,F52,S00,"This file contains household-level information such as date of interview, data entry and edit, religion of the household head, language spoken at the household, whether the household own ...",7,7,v00_int1_m;v00_int1_y;v00_int2_m;v00_int2_y;v00_int3_m;v00_int3_y;v00_sup_m,official_public_metadata_file_candidate,not_raw_value_verified
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,survey_timing,2,F51,sys,,4,4,hsys_c1date;hsys_u1date;hsys_c2date;hsys_u2date,official_public_metadata_file_candidate,not_raw_value_verified
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,survey_timing,3,F2,FINAL_PREF,,1,1,Date,official_public_metadata_file_candidate,not_raw_value_verified
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,weights_and_design,1,F1,anthro,,1,1,weight,official_public_metadata_file_candidate,not_raw_value_verified
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,weights_and_design,2,F10,S06B,"This file contains household-level information from Section 6 - Non-food Expenditures and Inventory of Durable Goods, Section B - Infrequent Non-Food Expenditures of the questionnaire.",1,1,xhpsu,official_public_metadata_file_candidate,not_raw_value_verified
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,weights_and_design,3,F11,S06C,"This file contains household-level information from Section 6 - Non-food Expenditures and Inventory of Durable Goods, Section C - Inventory of Durable Goods of the questionnaire.",1,1,xhpsu,official_public_metadata_file_candidate,not_raw_value_verified
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,weights_and_design,4,F12,S06D,"This file contains household-level information from Section 6 - Non-food Expenditures and Inventory of Durable Goods, Section D - Own Account Production of Goods of the questionnaire.",1,1,xhpsu,official_public_metadata_file_candidate,not_raw_value_verified
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,weights_and_design,5,F18,S09D,The file contains data for Part D. Household Decisions of Section 9. Marriage and Maternity History of the NLSS III (2010/11) questionnaire.,1,1,xhpsu,official_public_metadata_file_candidate,not_raw_value_verified
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,weights_and_design,6,F39,S15D,The file contains data for Part D. Household Decisions of Section 15. Credit and Savings of the NLSS III (2010/11) questionnaire.,1,1,xhpsu,official_public_metadata_file_candidate,not_raw_value_verified
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,weights_and_design,7,F4,S01,"This file contains household-member information from Section 1 - Household Roster of the questionnaire. It contains the following information: Demographic characteristics (including name,...",1,1,xhpsu,official_public_metadata_file_candidate,not_raw_value_verified
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,weights_and_design,8,F48,S21,The file contains data for Section 21. Panel Sample Household Tracking Q (21.01 - 21.05) of the NLSS III (2010/11) questionnaire.,1,1,xhpsu,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,climate_geography,1,F99,householdgeovariables_ihs5.dta,Household geovariables data,3,3,ea_id;ea_lat_mod;ea_lon_mod,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,climate_geography,2,F103,ihs5_consumption_aggregate.dta,Consumption aggregate data,2,2,area;ea_id,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,climate_geography,3,F48,ag_mod_j.dta,"Data collected through Agriculture Questionnaire, Module J: Plot Roster (Dry Season) - plot level - This module contains the information of agriculture plots owned and/or cultivated by ho...",2,2,ag_j06e;ag_j06e_oth,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,climate_geography,4,F56,ag_mod_o2.dta,"Data collected through Agriculture Questionnaire, Module O: Plot Roster Tree Crop Production - plot level - This module collects basic information on plots owned and/or cultivated with tr...",2,2,ag_o05e;ag_o05e_oth,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,climate_geography,5,F2,hh_mod_a_filt.dta,"Data collected through Household Questionnaire, Module A: Household Identification (household level data) - This module household identifiers, the sample weights, information on household...",1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,climate_geography,6,F36,ag_mod_c.dta,"Data collected through Agriculture Questionnaire, Module C: Plot Roster (rainy season) - plot level - This module contains the information of agriculture plots owned and/or cultivated by ...",1,1,ag_c05e_oth,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,climate_geography,7,F8,HH_MOD_F1.dta,"Data collected through Household Questionnaire, Module F1: Land Roster - This is a new module and it collects information on all agricultural and non-agricultural land for which any house...",1,1,hh_f102e,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,consumption_or_income,1,F13,HH_MOD_I1.dta,"Data collected through Household Questionnaire, Module I: Non-food Expenditures Over Past One Week and One Month – consumption item level - This module collects expenditures on non-food i...",5,5,case_id;hh_i01;hh_i02;hh_i03;HHID,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,consumption_or_income,2,F9,HH_MOD_G1.dta,"Data collected through Household Questionnaire, Module G: Food Consumption Over Past One Week – consumption item level - This module collects information on all food consumed by the house...",2,2,hh_g00_2;hh_g00_1,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,consumption_or_income,3,F14,HH_MOD_I2.dta,"Data collected through Household Questionnaire, Module I: Non-food Expenditures Over Past One Week and One Month – consumption item level - This module collects expenditures on non-food i...",2,2,case_id;hh_i04,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,consumption_or_income,4,F16,HH_MOD_K1.dta,"Data collected through Household Questionnaire, Module K: Non-food Expenditures Over Past 12 Months – consumption item level data - This module collects expenditures on non-food items ove...",1,1,hh_k03,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,consumption_or_income,5,F17,HH_MOD_K2.dta,"Data collected through Household Questionnaire, Module K: Non-food Expenditures Over Past 12 Months - consumption item level data - This module collects expenditures on non-food items ove...",1,1,hh_k03,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,consumption_or_income,6,F28,HH_MOD_T.dta,"Data collected through Household Questionnaire, Module T: Subjective Assessment of Well-being - household level - This module collects information on the respondent’s assessment of his/he...",1,1,hh_t01,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,health_need_and_access,1,F5,HH_MOD_D.dta,"Data collected through Household Questionnaire, Module D: Health (individual level data) - The health module is administered to all individuals and collects information on: Illness or inj...",8,8,hh_d34a;hh_d34b;hh_d04;hh_d05_oth;hh_d11;hh_d13;hh_d14;hh_d05a,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,health_need_and_access,2,F88,com_cd.dta,"Data collected through Community Questionnaire, Module CD: Access to Basic Services - community level data - This module collects information on the community access to and characteristic...",4,4,com_cd60a;com_cd53;com_cd54;com_cd51a,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,household_person_keys,1,F3,HH_MOD_B.dta,"Data collected through Household Questionnaire, Module B: Household Roster ( individual level data) - This module contains the roster of individuals living in the household, their gender,...",1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,household_person_keys,2,F36,ag_mod_c.dta,"Data collected through Agriculture Questionnaire, Module C: Plot Roster (rainy season) - plot level - This module contains the information of agriculture plots owned and/or cultivated by ...",1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,household_person_keys,3,F48,ag_mod_j.dta,"Data collected through Agriculture Questionnaire, Module J: Plot Roster (Dry Season) - plot level - This module contains the information of agriculture plots owned and/or cultivated by ho...",1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,household_person_keys,4,F56,ag_mod_o2.dta,"Data collected through Agriculture Questionnaire, Module O: Plot Roster Tree Crop Production - plot level - This module collects basic information on plots owned and/or cultivated with tr...",1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,household_person_keys,5,F8,HH_MOD_F1.dta,"Data collected through Household Questionnaire, Module F1: Land Roster - This is a new module and it collects information on all agricultural and non-agricultural land for which any house...",1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,household_person_keys,6,F21,HH_MOD_N2.dta,"Data collected through Household Questionnaire, Module N: Household Enterprises (questions 9 to 41) - This module collects information on non-agricultural family enterprises or trading bu...",1,1,HHID,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,household_person_keys,7,F32,HH_MOD_X.dta,"Data collected through Household Questionnaire, Module X: Filter Questions for Agriculture and Fishery Questionnaires - household level - This module contains filter questions on the pres...",1,1,HHID,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,household_person_keys,8,F5,HH_MOD_D.dta,"Data collected through Household Questionnaire, Module D: Health (individual level data) - The health module is administered to all individuals and collects information on: Illness or inj...",1,1,PID,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,oop_health_expenditure,1,F5,HH_MOD_D.dta,"Data collected through Household Questionnaire, Module D: Health (individual level data) - The health module is administered to all individuals and collects information on: Illness or inj...",12,12,hh_d11;hh_d12;hh_d12_1;hh_d15;hh_d16;hh_d10;hh_d13;hh_d14;hh_d19;hh_d20;hh_d21;hh_d31,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,survey_timing,1,F1,HH_MOD_META.dta,Household questionnaire metadata,10,10,module_f_1_start_date;moduleB_start_date;moduleF_start_date;moduleJ_start_date;moduleK_start_date;moduleL_start_date;moduleM_startdate;moduleN_start_date;moduleO_start_date;moduleP_start_date,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,survey_timing,2,F2,hh_mod_a_filt.dta,"Data collected through Household Questionnaire, Module A: Household Identification (household level data) - This module household identifiers, the sample weights, information on household...",1,1,interviewDate,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,survey_timing,3,F85,com_ca.dta,"Data collected through Community Questionnaire, Module CA: Community Identification - community level data",1,1,InterviewDate,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,weights_and_design,1,F2,hh_mod_a_filt.dta,"Data collected through Household Questionnaire, Module A: Household Identification (household level data) - This module household identifiers, the sample weights, information on household...",2,2,ea_id;hh_wgt,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,weights_and_design,2,F99,householdgeovariables_ihs5.dta,Household geovariables data,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,weights_and_design,3,F103,ihs5_consumption_aggregate.dta,Consumption aggregate data,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
