threshold_sequence_rank,country,wave,idno,catalog_id,file_id,file_name,file_description,case_quantity,variable_quantity,priority_core_target,current_receipt_status,source_saved_path,post_download_review_action
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F1,SEC_A_T_Swahili_Labels,SECTION A-1: Household Identification SECTION T-1: Household Recontact Information SECTION T-2: Filter Questions for Ag Module This file contains data with Swahili labels,3265,28,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F2,SEC_B_C_D_E1_F_G1_U_Swahili_Labels,SECTION B: Household Member Roster SECTION C: Education SECTION D: Health SECTION E: Labour SECTION F: Food Consumption Outside the HH SECTION G: Children Living Elsewhere SECTION U: Anthropometry This file contains data with Swahili labels,16713,225,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F3,SEC_E2_Swahili_Labels,SECTION E: Labour This file contains data with Swahili labels,114,31,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F4,SEC_G2_Swahili_Labels,SECTION G: Children Living Elsewhere (Migration) This file contains data with Swahili labels,3960,10,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F5,SEC_H1_J_K2_O2_P1_Q1_S1_Swahili_Labels,"SECTION H. Governance SECTION J: Housing, Water and Sanitation SECTION K: Consumption of Food Over Past One Week SECTION O: Assistance and Groups SECTION P: Credit SECTION Q: Crime and Justice SECTION S: Deaths in Household This file contains data with Swahili labels",3265,68,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F6,SEC_H2_Swahili_Labels,SECTION H. Governance This file contains data with Swahili labels,26096,6,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F7,SEC_H3_Swahili_Labels,SECTION H. Governance This file contains data with Swahili labels,16313,4,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F8,SEC_I_Swahili_Labels,"SECTION J: Housing, Water and Sanitation This file contains data with Swahili labels",3620,49,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F9,SEC_K1_Swahili_Labels,SECTION K: Consumption of Food Over Past One Week This file contains data with Swahili labels,192635,12,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F10,SEC_L_Swahili_Labels,SECTION L: Non-Food Expenditures - Past One Week and One Month This file contains data with Swahili labels,143660,4,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F11,SEC_M_Swahili_Labels,SECTION M: Non-Food Expenditures - Past Twelve Months This file contains data with Swahili labels,6528,5,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F12,SEC_N_Swahili_Labels,SECTION N: Household Assets This file contains data with Swahili labels,39981,3,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F13,SEC_O1_Swahili_Labels,SECTION O: Assistance and Groups This file contains data with Swahili labels,19572,6,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F14,SEC_O3_Swahili_Labels,SECTION O: Assistance and Groups This file contains data with Swahili labels,198,14,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F15,SEC_P2_Swahili_Labels,SECTION P: Credit This file contains data with Swahili labels,228,13,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F16,SEC_Q2_Swahili_Labels,SECTION Q: Crime and Justice This file contains data with Swahili labels,909,14,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F17,SEC_Q3_Swahili_Labels,SECTION Q: Crime and Justice This file contains data with Swahili labels,287,14,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F18,SEC_R_Swahili_Labels,SECTION R: Recent Shocks to Household Welfare This file contains data with Swahili labels,10241,8,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F19,SEC_S2_Swahili_Labels,SECTION S: Deaths in Household This file contains data with Swahili labels,334,17,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F20,Agriculture SEC_1_ALL_Swahili_Labels,AGRICULTURE QUESTIONNAIRE - 1. Household Roster This file contains data with Swahili labels,12923,5,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F21,SEC_2A_Swahili_Labels,Agriculture Questionnaire - Plot Roster Plots anyone in your household owned or cultivated during the 2008 long rainy season. This file contains data with Swahili labels,5128,3,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F22,SEC_2B_Swahili_Labels,Agriculture Questionnaire - Plot Roster Additional plots owned or cultivated by anyone in the household during the short rainy season This file contains data with Swahili labels,86,3,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F23,SEC_3A_Swahili_Labels,Agriculture Questionnaire Plot details - 3A. Long rainy season This file contains data with Swahili labels,5126,175,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F24,SEC_3B_Swahili_Labels,Agriculture Questionnaire This file contains data with Swahili labels,5182,169,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F25,SEC_4A_Swahili_Labels,Agriculture Questionnaire This file contains data with Swahili labels,5704,28,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F26,nps_weights_oct2010,,409,11,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F27,HH.Geovariables_Y1,,2990,49,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F29,SECTA1A2_Swahili_Labels,Community Questionnaire Section CA: Identification This file contains data with Swahili labels,407,23,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F32,SECTCB_Swahili_Labels,Community Questionnaire Section CB: Access to Basic Services This file contains data with Swahili labels,11396,10,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F35,SECTCEFG,Community Questionnaire Section CE: Agriculture Section CF: Demography and Family Issues Section CG: Governance,407,49,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F36,SECTCH,Community Questionnaire Section CH: Roster of Community Leaders,407,36,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F37,SECTCI,Community Questionnaire Section CI: Crime and Policing,407,59,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F38,SECTCJ_S,Community Questionnaire Section CJ: Market Prices,19159,15,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F39,SEC_A_T_English_Labels,SECTION A-1: Household Identification SECTION T-1: Household Recontact Information SECTION T-2: Filter Questions for Ag Module This file contains data with English labels,3265,34,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F40,SEC_B_C_D_E1_F_G1_U_English_Labels,SECTION B: Household Member Roster SECTION C: Education SECTION D: Health SECTION E: Labour SECTION F: Food Consumption Outside the HH SECTION G: Children Living Elsewhere SECTION U: Anthropometry This file contains data with English labels,16709,225,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F42,SEC_E2_English_Labels,SECTION E: Labour This file contains data with English labels,114,31,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F43,SEC_G2_English_Labels,SECTION G: Children Living Elsewhere (Migration) This file contains data with English labels,3960,10,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F44,SEC_H1_J_K2_O2_P1_Q1_S1_English_Labels,"SECTION H. Governance SECTION J: Housing, Water and Sanitation SECTION K: Consumption of Food Over Past One Week SECTION O: Assistance and Groups SECTION P: Credit SECTION Q: Crime and Justice SECTION S: Deaths in Household This file contains data with English labels",3265,68,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
7,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F45,SEC_H2_English_Labels,SECTION H. Governance This file contains data with English labels,26096,6,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/7_TZA_2008_NPS-R1_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
