download_priority_order,queue_role,country,wave,idno,catalog_id,file_id,file_name,file_description,case_quantity,variable_quantity,source_saved_path,priority_core_target,current_receipt_status,post_download_review_action
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F10,AG_SEC_5B.NSDstat,"Questions on quantity of crops sold, value of sales, customers crops sold to, average distance that crops were transported to for sale, post-harvest losses, how crop residue was handled, method and duration for which crop was stored.",5884,48,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F11,AG_SEC_6A.NSDstat,"Number of fruit trees planted on the plot, when these were planted, presence of intercropping, quantity produced, loss before and after harvest, quantity sold, associated value and location sold, method and quantity of crop stored are asked in this section.",8795,19,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F12,AG_SEC_6B.NSDstat,"Number of permanent crops planted on the plot, when these were planted, how many were planted in the past 12 months, intercropping activities, quantity produced, losses before and after harvest, quantity sold, associated value and location sold, method and quantity of crop stored are asked in this section.",7726,19,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F13,AG_SEC_7A.NSDstat,"Quantity of crop sold, associated value and location sold, post production losses and method and quantity of crop stored are included.",8015,22,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F14,AG_SEC_7B.NSDstat,"Quantity of crop sold, associated value and location sold, post production losses and method and quantity of crop stored are included.",6581,23,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F15,AG_SEC_08.NSDstat,"Information is asked about amount of inputs redeemed from vouchers, household members that received the vouchers and how the inputs redeemed from vouchers were used by the household.",5930,16,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F16,AG_SEC_9A.NSDstat,"Information on crops, companies, pre-planting agreements, and buyer compliance are recorded for farmers engaging in outgrower schemes and contract farming.",5011,16,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F17,AG_SEC_9B.NSDstat,"Information on crops, companies, pre-planting agreements, and buyer compliance are recorded for farmers engaging in outgrower schemes and contract farming.",5010,16,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F18,AG_SEC_9C.NSDstat,"Information on crops, companies, pre-planting agreements, and buyer compliance are recorded for farmers engaging in outgrower schemes and contract farming.",5010,16,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F19,AG_SEC_10.NSDstat,"Information on crops, by-product names and quantity produced, amount of crop used as input, quantity sold, associated prices and buyers and costs incurred due to labor/other inputs are included in this section.",7316,22,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F20,AG_SEC_11.NSDstat,"Detailed information on the number of farm implements and machinery used or owned by the household in the past 12 months along with associated value if sold, whether the item was used, reasons for no usage, whether any of these items were rented or borrowed for use in the last twelve months and associated rents paid.",51532,13,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F21,AG_SEC_12A.NSDstat,"Any extension services or advice that the household received for agricultural or livestock activities in the past 12 months through government extension, NGOs, Cooperative/Farmer’s Association, or Large Scale Farmers, including what activity advice was sought for, subjective rating for advice received, and price paid for receiving advice.",18306,19,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F22,AG_SEC_12B.NSDstat,"Any extension services or advice that the household received for agricultural or livestock activities in the past 12 months through government extension, NGOs, Cooperative/Farmer’s Association, Large Scale Farmers, Radio/television, Publications or Neighbors including what activity advice was sought for, subjective rating for advice received, and price paid for receiving advice.",28271,7,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F23,AG_SEC_A.NSDstat,"Household location variables, unique within panel round household identification variables, date and time of interview, analytic weights, cluster identification, sampling strata identification, enumerator identification, supervisor identification, and data entry clerk identification.",5010,31,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F24,COM_SEC_A1A2.NSDstat,"Community identification information including region, district, ward, regional capital identifier, location of market price information, and enumeration area, as well as survey staff information such as interviewers ID code, supervisor, and direct observation questions.",401,43,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F25,COM_SEC_CB.NSDstat,Information on access to basic services in terms of distance and associated transportation costs for these services.,12431,11,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F26,COM_SEC_CC.NSDstat,"Sources of funds and associated amounts for recent construction projects such as road construction/maintenance, market construction/maintenance, water supply such as wells and pumps, school construction and maintenance at pre-primary, primary and secondary levels, health and veterinary services, irrigation schemes and grain storages.",5614,12,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F27,COM_SEC_CD.NSDstat,"Land use related issues with estimated percentages of how different types of village land are used (cultivation, forest, pasture, wetland, residential, business), as well as reasons for re-allocation of land (if any), number of households affected, and associated compensation.",400,39,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F28,COM_SEC_CE.NSDstat,"Participants utilizing SACCOs and other farmer cooperative groups, activities undertaken by cooperatives, the timing and quantity of the masika and vuli rainy seasons, detailed information on maize seed suppliers and sales, and the migration patterns of community members due to livestock activities.",401,43,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F29,COM_SEC_CF.NSDstat,"Market prices for the surveyed communities, reported for both the village level and the district capital area.",20852,13,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F30,COM_SEC_CF_ID.NSDstat,Sec CF ID and location,401,23,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F31,COM_SEC_CG.NSDstat,"Records the local units used for certain items in the surveyed communities. Similar to Section CF, the information is collected both at the village level and the district capital area. The kilogram or liter equivalent for the local units is collected, in addition to the price of the item in that local unit.",9624,14,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
