download_priority_order,queue_role,country,wave,idno,file_id,expected_file_name,expected_file_key,file_description,priority_core_target,official_file_match_status,matched_local_locations,matched_source_types
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F19,REC019.NSDstat,rec019.nsdstat,"Part F: Food Expenses, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F20,REC020.NSDstat,rec020.nsdstat,"Part F: Food Expenses, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F21,REC021.NSDstat,rec021.nsdstat,"Part G: Consumption Expenditures, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F22,REC022.NSDstat,rec022.nsdstat,"Part G: Consumption Expenditures, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F23,REC023.NSDstat,rec023.nsdstat,"Part H: Non Consumption Expenditures, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F24,REC024.NSDstat,rec024.nsdstat,"Part I: Food Stamps, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F25,REC025.NSDstat,rec025.nsdstat,"Part I: Food Stamps, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F26,REC026.NSDstat,rec026.nsdstat,"Part I: Food Stamps, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F27,REC027.NSDstat,rec027.nsdstat,"Part J: Housing and Related Expenses, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F28,REC028.NSDstat,rec028.nsdstat,"Part K: Inventory of Durable Goods, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F29,REC029.NSDstat,rec029.nsdstat,"Part K: Inventory of Durable Goods, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F30,REC030.NSDstat,rec030.nsdstat,"Part L: Miscellaneous, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F31,REC031.NSDstat,rec031.nsdstat,"Part L: Miscellaneous, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F32,REC032.NSDstat,rec032.nsdstat,"Part M: Adequacy of Income, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F33,REC033.NSDstat,rec033.nsdstat,"Part M: Adequacy of Income, from the questionnaire Jamaica Survey of Living Conditions 1997",1,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F34,REC034.NSDstat,rec034.nsdstat,"Part M: Adequacy of Income, from the questionnaire Jamaica Survey of Living Conditions 1997",1,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F35,REC035.NSDstat,rec035.nsdstat,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",1,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F36,REC036.NSDstat,rec036.nsdstat,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F37,REC037.NSDstat,rec037.nsdstat,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F38,REC038.NSDstat,rec038.nsdstat,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F39,REC039.NSDstat,rec039.nsdstat,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F40,REC040.NSDstat,rec040.nsdstat,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F41,REC041.NSDstat,rec041.nsdstat,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",1,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F42,REC043.NSDstat,rec043.nsdstat,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F43,REC044.NSDstat,rec044.nsdstat,"Part P: Money Lent, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F44,REC045.NSDstat,rec045.nsdstat,"Part P: Money Lent, from the questionnaire Jamaica Survey of Living Conditions 1997",1,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F45,REC046.NSDstat,rec046.nsdstat,"Part R: Principal Earner's Occupation/Employment Status, from the questionnaire Jamaica Survey of Living Conditions 1997",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F46,REC047.NSDstat,rec047.nsdstat,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,1,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F47,ANNUAL.NSDstat,annual.nsdstat,JSLC Constructed Dataset 1997,1,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F48,EDTOTALS.NSDstat,edtotals.nsdstat,JSLC Constructed Dataset 1997,1,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F49,EXP97.NSDstat,exp97.nsdstat,JSLC Constructed Dataset 1997,1,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F50,FOOD.NSDstat,food.nsdstat,Food expenditure JSLC Constructed Consumption Aggregate Dataset 1997,1,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F51,GIFTS.NSDstat,gifts.nsdstat,JSLC Constructed Consumption Aggregate Dataset 1997,0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F52,HEADS.NSDstat,heads.nsdstat,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,1,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F53,HHSIZE.NSDstat,hhsize.nsdstat,"Household Size - Number of Members in the Household, JSLC Constructed Consumption Aggregate Dataset 1997",1,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F54,HOMEGIFT.NSDstat,homegift.nsdstat,JSLC Constructed Consumption Aggregate Dataset 1997,0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F55,HOUSEXP.NSDstat,housexp.nsdstat,JSLC Constructed Consumption Aggregate Dataset 1997,0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F56,HOUSING.NSDstat,housing.nsdstat,"Part J: Housing and Related Expenses, from the questionnaire Jamaica Survey of Living Conditions 1997, Constructed Consumption Aggregate Dataset",0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F57,LABORF.NSDstat,laborf.nsdstat,"Labor force dataset. Questionnaire on Population Changes and Migration 1995, 1996, and 1997",1,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F58,MEALS.NSDstat,meals.nsdstat,Food expenditure JSLC Constructed Consumption Aggregate Dataset 1997,1,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F59,NONCONS.NSDstat,noncons.nsdstat,JSLC Constructed Consumption Aggregate Dataset 1997,0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F60,NOTFOOD.NSDstat,notfood.nsdstat,JSLC Constructed Consumption Aggregate Dataset 1997,0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F61,NUTR97.NSDstat,nutr97.nsdstat,JSLC Constructed Anthropometric Dataset 1997,1,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F62,THOMFOOD.NSDstat,thomfood.nsdstat,JSLC Constructed Consumption Aggregate Dataset 1997,0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F63,THOUSEXP.NSDstat,thousexp.nsdstat,JSLC Constructed Consumption Aggregate Dataset 1997,0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F64,TNONCONS.NSDstat,tnoncons.nsdstat,JSLC Constructed Dataset 1997,0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F65,TNOTFOOD.NSDstat,tnotfood.nsdstat,JSLC Constructed Consumption Aggregate Dataset 1997,0,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F66,TOTFOOD.NSDstat,totfood.nsdstat,Annual Food Expenditure JSCL Consumption Aggregate Dataset 1997,1,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F67,TOTGIFTS.NSDstat,totgifts.nsdstat,Annual value of Gifts of Food and Non-Food Consumption for JSCL Consumption Aggregate Dataset 1997,1,missing_expected_official_file,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,F68,TOTMEALS.NSDstat,totmeals.nsdstat,JSLC Constructed Dataset 1997,0,missing_expected_official_file,,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,F1,CONADULT,conadult,adult characteristics,1,missing_expected_official_file,,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,F2,CORE,core,household characteristics,1,missing_expected_official_file,,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,F3,INCEXP,incexp,income and expenditure,1,missing_expected_official_file,,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,F4,KADIET,kadiet,adult nutrition data (module P of Questionnaire for Adults),1,missing_expected_official_file,,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,F5,KADULT,kadult,Questionnaire for Adults (excluding module P),1,missing_expected_official_file,,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,F6,KCHDIET,kchdiet,child nutrition data (module P of Questionnaire for Children),1,missing_expected_official_file,,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,F7,KCHILD,kchild,Questionnaire for Children (excluding module P),1,missing_expected_official_file,,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,F8,KCOMM,kcomm,Survey of Community and Social Infrastructure,0,missing_expected_official_file,,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,F9,KHHLD,khhld,Household Questionnaire (excluding module B),1,missing_expected_official_file,,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,F10,KINDIV,kindiv,household demographic and relationship variables (individual level),1,missing_expected_official_file,,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,F11,KINDIVH,kindivh,household roster (module B of Household Questionnaire),1,missing_expected_official_file,,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,F12,KPRICE1,kprice1,Survey of Availability and Prices of Food Products and Fuel,0,missing_expected_official_file,,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,F13,KPRICE2,kprice2,Survey of Availability and Prices of Food Products and Fuel (continued),1,missing_expected_official_file,,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,F14,KPRICE3,kprice3,Survey of Availability and Prices of Food Products and Fuel (continued),1,missing_expected_official_file,,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,F15,KYGPOV,kygpov,poverty line and poverty indicators,1,missing_expected_official_file,,
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,F1,anthro,anthro,,1,missing_expected_official_file,,
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,F2,FINAL_PREF,final_pref,,1,missing_expected_official_file,,
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,F4,S01,s01,"This file contains household-member information from Section 1 - Household Roster of the questionnaire. It contains the following information: Demographic characteristics (including name, sex, age, relationship to the household head, birth place, marital status for persons aged 10 years or over, and caste/ethnicity), and identification of household members, and parents of household members (whe...",1,missing_expected_official_file,,
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,F5,S02,s02,"This file contains household-level information from Section 2 - Housing of the questionnaire. It contains the following information: Type of dwelling occupied by the household, housing expenses, utilities and amenities and use of iodized salt in the household.",0,missing_expected_official_file,,
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,F6,S03,s03,"This file contains household-level information from Section 3 - Access to Facilities of the questionnaire. It contains the following information: Distance to the various (24) public facilities and services, mode of transport and travel time required to reach the facility.",1,missing_expected_official_file,,
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,F7,S04,s04,"This file contains household-level information from Section 3 - Migration of the questionnaire. It contains the following information: First time in migration to the place of enumeration, out migration over the past five years.",1,missing_expected_official_file,,
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,F8,S05,s05,"This file contains household-level information from Section 5 - Food Expenses and Home Production of the questionnaire. It contains the following information: Consumption of foods (over a typical month) - home production, food purchased and food received in kind, and consumption of foods (during past 7 days from the day of enumeration) - home production, food purchased and food received in kind.",0,missing_expected_official_file,,
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,F9,S06A,s06a,"This file contains household-level information from Section 6 - Non-food Expenditures and Inventory of Durable Goods, Section A - Frequent non-food expenditures of the questionnaire.",1,missing_expected_official_file,,
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,F10,S06B,s06b,"This file contains household-level information from Section 6 - Non-food Expenditures and Inventory of Durable Goods, Section B - Infrequent Non-Food Expenditures of the questionnaire.",1,missing_expected_official_file,,
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,F11,S06C,s06c,"This file contains household-level information from Section 6 - Non-food Expenditures and Inventory of Durable Goods, Section C - Inventory of Durable Goods of the questionnaire.",1,missing_expected_official_file,,
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,F12,S06D,s06d,"This file contains household-level information from Section 6 - Non-food Expenditures and Inventory of Durable Goods, Section D - Own Account Production of Goods of the questionnaire.",1,missing_expected_official_file,,
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,F13,S07,s07,The file contains data for questions in SECTION 7. EDUCATION of NLSS III Questionnaire.,0,missing_expected_official_file,,
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,F14,S08,s08,The file contains data for Section 8. Health of the NLSS III (2010/11) questionnaire.,1,missing_expected_official_file,,
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,F15,S09A,s09a,The file contains data for Part A. Maternity History of Section 9. Marriage and Maternity History of the NLSS III (2010/11) questionnaire.,0,missing_expected_official_file,,
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,F16,S09B,s09b,The file contains data for Part B. Pre- and Post-Natal Care of Section 9. Marriage and Maternity History of the NLSS III (2010/11) questionnaire.,1,missing_expected_official_file,,
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,F17,S09C,s09c,The file contains data for Part C. Family Planning of Section 9. Marriage and Maternity History,0,missing_expected_official_file,,
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,F18,S09D,s09d,The file contains data for Part D. Household Decisions of Section 9. Marriage and Maternity History of the NLSS III (2010/11) questionnaire.,1,missing_expected_official_file,,
