acquisition_batch_rank,batch_role,country,wave,idno,catalog_id,fid,metadata_file_name,metadata_file_description,cases,variable_count,unit_guess,module_guess,source_url,priority_core_target,current_receipt_status,download_review_action
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F62,SEC_3B_English_Labels,Agriculture Questionnaire This file contains data with English labels,5182,169,agriculture/plot,agriculture,https://microdata.worldbank.org/catalog/76/data-dictionary/F62?file_name=SEC_3B_English_Labels,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F63,SEC_4A_English_Labels,Agriculture Questionnaire This file contains data with English labels,5704,28,agriculture/plot,agriculture,https://microdata.worldbank.org/catalog/76/data-dictionary/F63?file_name=SEC_4A_English_Labels,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F65,SECTA1A2_English_Labels,Community Questionnaire Section CA: Identification This file contains data with English labels,407,23,community/geography,other,https://microdata.worldbank.org/catalog/76/data-dictionary/F65?file_name=SECTA1A2_English_Labels,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F66,SECTCB,Community Questionnaire Section CB: Access to Basic Services This file contains data with English labels,11396,10,community/geography,other,https://microdata.worldbank.org/catalog/76/data-dictionary/F66?file_name=SECTCB,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F67,SECTCC,Community Questionnaire Section CC:  Investment Projects This file contains data with English labels,5698,12,community/geography,other,https://microdata.worldbank.org/catalog/76/data-dictionary/F67?file_name=SECTCC,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F68,SECTCD,Community Questionnaire Section CD: Land Use This file contains data with English labels,407,41,community/geography,other,https://microdata.worldbank.org/catalog/76/data-dictionary/F68?file_name=SECTCD,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,F69,TZY1.HH.Consumption,Aggregated consumption expenditure data.,3265,41,household,consumption/welfare,https://microdata.worldbank.org/catalog/76/data-dictionary/F69?file_name=TZY1.HH.Consumption,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F95,AG_SEC01,"This file contains data from Module 1 of the Agriculture questionnaire - name, age and sex of household members.",15666,5,household,agriculture,https://microdata.worldbank.org/catalog/1050/data-dictionary/F95?file_name=AG_SEC01,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F96,AG_FILTERS,This file contains filter questions from the Agriculture questionnaire.,3924,9,agriculture/plot,agriculture,https://microdata.worldbank.org/catalog/1050/data-dictionary/F96?file_name=AG_FILTERS,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F97,AG_NETWORK,This file contains information on the network roster card on the last page of the Agriculture questionnaire.,8884,4,person,agriculture,https://microdata.worldbank.org/catalog/1050/data-dictionary/F97?file_name=AG_NETWORK,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F98,AG_SEC2A,This file contains data related to section 2A of the Agriculture questionnaire - list of all plots cultivated or owned by the household during the last completed long rainy seasons.,6038,8,household,geography,https://microdata.worldbank.org/catalog/1050/data-dictionary/F98?file_name=AG_SEC2A,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F99,AG_SEC2B,This file contains data related to section 2B of the Agriculture questionnaire - list of all plots cultivated or owned by the household during the last completed short rainy seasons.,38,8,household,geography,https://microdata.worldbank.org/catalog/1050/data-dictionary/F99?file_name=AG_SEC2B,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F100,AG_SEC3A,"This file contains data related to section 3A of the Agriculture questionnaire - detailed plot information (agricultural practices, ownership status of the land, use of fertilizers or pesticides, inputs received on credit, and labor inputs) for long rainy season.",6038,166,community/geography,geography,https://microdata.worldbank.org/catalog/1050/data-dictionary/F100?file_name=AG_SEC3A,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F101,AG_SEC3B,"This file contains data related to section 3B of the Agriculture questionnaire - detailed plot information (agricultural practices, ownership status of the land, use of fertilizers or pesticides, inputs received on credit, and labor inputs) for short rainy season.",6076,160,community/geography,geography,https://microdata.worldbank.org/catalog/1050/data-dictionary/F101?file_name=AG_SEC3B,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F102,AG_SEC4A,"This file contains data related to section 4A of the Agriculture questionnaire - crops planted and harvested, seeds used, and any unexpected losses experienced for long rainy season.",8206,29,community/geography,geography,https://microdata.worldbank.org/catalog/1050/data-dictionary/F102?file_name=AG_SEC4A,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F103,AG_SEC4B,"This file contains data related to section 4B of the Agriculture questionnaire - crops planted and harvested, seeds used, and any unexpected losses experienced for short rainy season.",6742,29,community/geography,geography,https://microdata.worldbank.org/catalog/1050/data-dictionary/F103?file_name=AG_SEC4B,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F104,AG_SEC5A,"This file contains dta related to section 5A of the Agriculture questionnaire - quantity and value of crops sold, post harvest losees and storage from the long rainy season 2010.",4621,41,community/geography,geography,https://microdata.worldbank.org/catalog/1050/data-dictionary/F104?file_name=AG_SEC5A,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F105,AG_SEC5B,"This file contains dta related to section 5B of the Agriculture questionnaire - quantity and value of crops sold, post harvest losees and storage from the short rainy season.",1336,41,community/geography,geography,https://microdata.worldbank.org/catalog/1050/data-dictionary/F105?file_name=AG_SEC5B,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F106,AG_SEC6A,"This file contains data related to section 6A of the Agriculture questionnaire - age of plants, agricultural practices, quantity harvested and unexpected losses for fruit crops.",4796,16,agriculture/plot,agriculture,https://microdata.worldbank.org/catalog/1050/data-dictionary/F106?file_name=AG_SEC6A,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F107,AG_SEC6B,"This file contains data related to section 6B of the Agriculture questionnaire - age of plants, agricultural practices, quantity harvested and unexpected losses for permanent crops.",3990,16,agriculture/plot,agriculture,https://microdata.worldbank.org/catalog/1050/data-dictionary/F107?file_name=AG_SEC6B,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F108,AG_SEC7A,"This file contains data related to section 7A of the Agriculture questionnaire - quantity and value of crop sole, post-procudeion losses and storage for fruit crops.",4110,17,agriculture/plot,agriculture,https://microdata.worldbank.org/catalog/1050/data-dictionary/F108?file_name=AG_SEC7A,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F109,AG_SEC7B,"This file contains data related to section 7B of the Agriculture questionnaire - quantity and value of crop sole, post-procudeion losses and storage for permanent crops.",2983,18,agriculture/plot,agriculture,https://microdata.worldbank.org/catalog/1050/data-dictionary/F109?file_name=AG_SEC7B,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F110,AG_SEC8A,This file contains data related to section 8A of the Agriculture questionnaire - outgrowers or contract farming agreements for annual crops in the long rainy season 2010.,28,15,community/geography,geography,https://microdata.worldbank.org/catalog/1050/data-dictionary/F110?file_name=AG_SEC8A,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F111,AG_SEC8B,This file contains data related to section 8B of the Agriculture questionnaire - outgrowers or contract farming agreements for annual crops in the long completed short rainy season.,2,15,community/geography,geography,https://microdata.worldbank.org/catalog/1050/data-dictionary/F111?file_name=AG_SEC8B,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F112,AG_SEC8C,This file contains data related to section 8C of the Agriculture questionnaire - outgrowers or contract farming agreements for fruit trees and permanent crops.,4,15,agriculture/plot,agriculture,https://microdata.worldbank.org/catalog/1050/data-dictionary/F112?file_name=AG_SEC8C,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F113,AG_SEC09,"This file contains data related to section 9 of the Agriculture questionnaire -  agricultural products that were processed during the last 12 months, including the cost and value at sale.",4713,16,agriculture/plot,agriculture,https://microdata.worldbank.org/catalog/1050/data-dictionary/F113?file_name=AG_SEC09,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F114,AG_SEC10A,"This file contains data related to section 10A of the Agriculture questionnaire - livestock owned by the household during the last 12 months, caretaking practices, and unexpected losses.",30944,56,household,agriculture,https://microdata.worldbank.org/catalog/1050/data-dictionary/F114?file_name=AG_SEC10A,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
