country,survey_name,wave,idno,file,raw_variable,raw_label,harmonized_variable,unit,recall_period,construction_rule,quality_flag,notes
,,,,temp\raw_extracted\lsms2002en_4dbf0b087520\lsms2002en\Data_2002\Modul_13C_nonag_c_cl_2.sav,MDC_Q08,Reason for not operating the entire year,care_not_sought_reason,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=reason_not_sought; dtype=float64; extracted_from=temp\raw_downloads\ALB_2002_LSMS_v01_M\lsms2002en.rar
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F165,ag3b_77,Why did you not have this plot (own or cultivate) during the long rainy season 2,care_not_sought_reason,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=reason_not_sought; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F168,ag5a_18,"Generally, did you transport [CROP] for sale?",reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F168,ag5a_19,What is the average distance you transported [CROP] for sale?,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F168,ag5a_20,How many times did you transport [CROP] for sale during the long rainy season in,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F168,ag5a_21,"Generally, how did you transport [CROP]?",reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F168,ag5a_22,How much did you pay to transport [CROP] during the long rainy season 2014?,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F169,ag5b_18,"Generally, did you transport [CROP] for sale?",reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F169,ag5b_19,What is the average distance you transported [CROP] for sale?,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F169,ag5b_20,How many times did you transport [CROP] for sale during the long rainy season in,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F169,ag5b_21,"Generally, how did you transport [CROP]?",reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F169,ag5b_22,How much did you pay to transport [CROP] during the long rainy season 2014?,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F175,ag11_05,What was the reason for not using [ITEM]?,care_not_sought_reason,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=reason_not_sought; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F180,cb2,"Cost of transport from village centre, one way, per person, by public transport?",reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F180,cb3,What is the distance to this service? KM,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F183,cm_e20_1,Month people traveled outside village w/ livestock? (Jan),reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F183,cm_e20_10,Month people traveled outside village w/ livestock? (Oct),reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F183,cm_e20_11,Month people traveled outside village w/ livestock? (Nov),reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F183,cm_e20_12,Month people traveled outside village w/ livestock? (Dec),reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F183,cm_e20_2,Month people traveled outside village w/ livestock? (Feb),reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F183,cm_e20_3,Month people traveled outside village w/ livestock? (Mar),reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F183,cm_e20_4,Month people traveled outside village w/ livestock? (Apr),reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F183,cm_e20_5,Month people traveled outside village w/ livestock? (May),reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F183,cm_e20_6,Month people traveled outside village w/ livestock? (Jun),reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F183,cm_e20_7,Month people traveled outside village w/ livestock? (Jul),reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F183,cm_e20_8,Month people traveled outside village w/ livestock? (Aug),reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F183,cm_e20_9,Month people traveled outside village w/ livestock? (Sep),reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F190,hh_c14,How does [NAME] usually travel to school?,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F190,hh_c15,How long does it take [NAME] to get to school by this means of transportation?,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F190,hh_c28_4,How much was spent on [NAME]'s education in the last 12 months for Transports?,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F191,hh_d04_1,How was the 1ST treatment financed?,care_sought,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F191,hh_d04_2,How was the 2ND treatment financed?,care_sought,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Tanzania,National Panel Survey 2014-2015,2013-2016,TZA_2014_NPS-R4_v03_M_v03_A_EXT,F191,hh_d12_1,1st type of illness or injury that led [NAME] to hospitalization,illness_or_injury_need,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=illness_need; file_description=
