download_priority_order,queue_role,country,wave,idno,survey_name,requirement,requirement_role,file_rank,file_name,file_description,candidate_variable_rows,strong_candidate_variable_rows,top_variable_names,required_checks,raw_package_status,archive_preflight_status,current_file_verification_status,fill_file_present_direct_or_archive,fill_file_readable,fill_schema_extracted,fill_required_variables_found,fill_documentation_crosschecked,fill_accept_file_for_requirement,review_notes
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,survey_timing,climate_timing_gate,2,GSEC1.NSDstat,Household Identification Particulars Level of observation:Household,2,1,month;year,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,survey_timing,climate_timing_gate,3,AGSEC5A.NSDstat,Quantification of Production – 1st Visit Parcel-Plot-Crop level,3,0,s5aq06f_1;s5aq06f_11;s5aq06f_1_1,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,survey_timing,climate_timing_gate,4,GSEC2.NSDstat,Household Roster Level of observation:Individual,2,0,h2q9b;h2q9c,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,survey_timing,climate_timing_gate,5,GSEC9.NSDstat,"Housing Conditions, Water and Sanitation Level of observation:Household",1,1,dwellingVisit,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,survey_timing,climate_timing_gate,6,AGSEC9A.NSDstat,Extension Services Extension Source,1,1,h9q07a,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,weights_and_design,survey_design_gate,1,CSEC1A.NSDstat,Identification Particulars,1,1,Final_EA_code,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,weights_and_design,survey_design_gate,2,CSEC2.NSDstat,Service Availability in LC1 Service type,1,1,Final_EA_code,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,weights_and_design,survey_design_gate,3,CSEC2A.NSDstat,Land use and planning,1,1,Final_EA_code,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,weights_and_design,survey_design_gate,4,CSEC2B.NSDstat,Client satisfaction with health facilities EA,1,1,Final_EA_code,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,weights_and_design,survey_design_gate,5,CSEC2C.NSDstat,Water and Sanitation - toilets EA,1,1,Final_EA_code,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,weights_and_design,survey_design_gate,6,CSEC2C_0.NSDstat,Water and Sanitation EA,1,1,Final_EA_code,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,weights_and_design,survey_design_gate,7,CSEC3_0.NSDstat,Education (primary education) EA,1,1,Final_EA_code,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
10,core_replacement_primary,Uganda,2019-2020,UGA_2019_UNPS_v03_M,National Panel Survey 2019-2020,weights_and_design,survey_design_gate,8,CSEC3A.NSDstat,Availability of Facilities at School Facility type,1,1,Final_EA_code,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,climate_geography,climate_geography_gate,1,REC001.NSDstat,Introduction section for questionnaire Jamaica Survey of Living Conditions 1997,4,0,area;district;parish;region,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,climate_geography,climate_geography_gate,2,HEADS.NSDstat,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,2,0,district;parish,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,climate_geography,climate_geography_gate,3,HHSIZE.NSDstat,"Household Size - Number of Members in the Household, JSLC Constructed Consumption Aggregate Dataset 1997",2,0,district;parish,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,climate_geography,climate_geography_gate,4,EXP97.NSDstat,JSLC Constructed Dataset 1997,1,1,Cluster,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,climate_geography,climate_geography_gate,5,REC034.NSDstat,"Part M: Adequacy of Income, from the questionnaire Jamaica Survey of Living Conditions 1997",1,0,xearn,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,climate_geography,climate_geography_gate,6,REC041.NSDstat,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",1,0,year,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,climate_geography,climate_geography_gate,7,ANNUAL.NSDstat,JSLC Constructed Dataset 1997,1,0,district,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,consumption_or_income,financial_denominator_gate,1,TOTGIFTS.NSDstat,Annual value of Gifts of Food and Non-Food Consumption for JSCL Consumption Aggregate Dataset 1997,4,4,t_gfood;serial;tcgift;totgift,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,consumption_or_income,financial_denominator_gate,2,FOOD.NSDstat,Food expenditure JSLC Constructed Consumption Aggregate Dataset 1997,3,3,consgift;giftfood;hpfood,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,consumption_or_income,financial_denominator_gate,3,MEALS.NSDstat,Food expenditure JSLC Constructed Consumption Aggregate Dataset 1997,3,3,consgift;giftfood;hpfood,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,consumption_or_income,financial_denominator_gate,4,ANNUAL.NSDstat,JSLC Constructed Dataset 1997,1,1,non_food,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,consumption_or_income,financial_denominator_gate,5,TOTFOOD.NSDstat,Annual Food Expenditure JSCL Consumption Aggregate Dataset 1997,1,1,t_food,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,health_need_and_access,access_outcome_gate,1,REC003.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",7,3,a09;a10;a17;a13;a16;a181;a182,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,health_need_and_access,access_outcome_gate,2,REC002.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",4,3,a03;a04;a05;a06,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,health_need_and_access,access_outcome_gate,3,REC004.NSDstat,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",1,1,a25,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,household_person_keys,merge_key_gate,1,REC047.NSDstat,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,10,2,ind;member;age;assist;disabled;hhm1;indiv;marital;part_id;partner,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,Survey of Living Conditions 1997,household_person_keys,merge_key_gate,2,HEADS.NSDstat,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,2,2,ind;member,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
