acquisition_batch_rank,batch_role,country,wave,idno,catalog_id,metadata_file_name,metadata_file_description,cases,variable_count,unit_guess,module_guess,priority_core_target,current_receipt_status,expected_local_name_patterns,download_review_action
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_B_C_D_E1_F_G1_U_English_Labels,SECTION B: Household Member Roster SECTION C: Education SECTION D: Health SECTION E: Labour SECTION F: Food Consumption Outside the HH SECTION G: Children Living Elsewhere SECTION U: Anthropometry This file contains data with English labels,16709,225,household,health,1,not_received_no_original_raw_package,SEC_B_C_D_E1_F_G1_U_English_Labels;SEC_B_C_D_E1_F_G1_U_English_Labels.*;SEC_B_C_D_E1_F_G1_U_English_Labels.dta;SEC_B_C_D_E1_F_G1_U_English_Labels.sav;SEC_B_C_D_E1_F_G1_U_English_Labels.por;SEC_B_C_D_E1_F_G1_U_English_Labels.sas7bdat;SEC_B_C_D_E1_F_G1_U_English_Labels.xpt;SEC_B_C_D_E1_F_G1_U_English_Labels.csv;*SEC_B_C_D_E1_F_G1_U_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_E2_English_Labels,SECTION E: Labour This file contains data with English labels,114,31,unknown,other,0,not_received_no_original_raw_package,SEC_E2_English_Labels;SEC_E2_English_Labels.*;SEC_E2_English_Labels.dta;SEC_E2_English_Labels.sav;SEC_E2_English_Labels.por;SEC_E2_English_Labels.sas7bdat;SEC_E2_English_Labels.xpt;SEC_E2_English_Labels.csv;*SEC_E2_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_G2_English_Labels,SECTION G: Children Living Elsewhere (Migration) This file contains data with English labels,3960,10,unknown,other,0,not_received_no_original_raw_package,SEC_G2_English_Labels;SEC_G2_English_Labels.*;SEC_G2_English_Labels.dta;SEC_G2_English_Labels.sav;SEC_G2_English_Labels.por;SEC_G2_English_Labels.sas7bdat;SEC_G2_English_Labels.xpt;SEC_G2_English_Labels.csv;*SEC_G2_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_H1_J_K2_O2_P1_Q1_S1_English_Labels,"SECTION H. Governance SECTION J: Housing, Water and Sanitation SECTION K: Consumption of Food Over Past One Week SECTION O: Assistance and Groups SECTION P: Credit SECTION Q: Crime and Justice SECTION S: Deaths in Household This file contains data with English labels",3265,68,household,consumption/welfare,1,not_received_no_original_raw_package,SEC_H1_J_K2_O2_P1_Q1_S1_English_Labels;SEC_H1_J_K2_O2_P1_Q1_S1_English_Labels.*;SEC_H1_J_K2_O2_P1_Q1_S1_English_Labels.dta;SEC_H1_J_K2_O2_P1_Q1_S1_English_Labels.sav;SEC_H1_J_K2_O2_P1_Q1_S1_English_Labels.por;SEC_H1_J_K2_O2_P1_Q1_S1_English_Labels.sas7bdat;SEC_H1_J_K2_O2_P1_Q1_S1_English_Labels.xpt;SEC_H1_J_K2_O2_P1_Q1_S1_English_Labels.csv;*SEC_H1_J_K2_O2_P1_Q1_S1_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_H2_English_Labels,SECTION H. Governance This file contains data with English labels,26096,6,unknown,other,0,not_received_no_original_raw_package,SEC_H2_English_Labels;SEC_H2_English_Labels.*;SEC_H2_English_Labels.dta;SEC_H2_English_Labels.sav;SEC_H2_English_Labels.por;SEC_H2_English_Labels.sas7bdat;SEC_H2_English_Labels.xpt;SEC_H2_English_Labels.csv;*SEC_H2_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_H3_English_Labels,SECTION H. Governance This file contains data with English labels,16313,4,unknown,other,0,not_received_no_original_raw_package,SEC_H3_English_Labels;SEC_H3_English_Labels.*;SEC_H3_English_Labels.dta;SEC_H3_English_Labels.sav;SEC_H3_English_Labels.por;SEC_H3_English_Labels.sas7bdat;SEC_H3_English_Labels.xpt;SEC_H3_English_Labels.csv;*SEC_H3_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_I_English_Labels,"SECTION J: Housing, Water and Sanitation This file contains data with English labels",3620,49,unknown,other,0,not_received_no_original_raw_package,SEC_I_English_Labels;SEC_I_English_Labels.*;SEC_I_English_Labels.dta;SEC_I_English_Labels.sav;SEC_I_English_Labels.por;SEC_I_English_Labels.sas7bdat;SEC_I_English_Labels.xpt;SEC_I_English_Labels.csv;*SEC_I_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_L_English_Labels,SECTION L: Non-Food Expenditures - Past One Week and One Month This file contains data with English labels,143660,4,unknown,consumption/welfare,0,not_received_no_original_raw_package,SEC_L_English_Labels;SEC_L_English_Labels.*;SEC_L_English_Labels.dta;SEC_L_English_Labels.sav;SEC_L_English_Labels.por;SEC_L_English_Labels.sas7bdat;SEC_L_English_Labels.xpt;SEC_L_English_Labels.csv;*SEC_L_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_M_English_Labels,SECTION M: Non-Food Expenditures - Past Twelve Months This file contains data with English labels,6528,5,unknown,consumption/welfare,0,not_received_no_original_raw_package,SEC_M_English_Labels;SEC_M_English_Labels.*;SEC_M_English_Labels.dta;SEC_M_English_Labels.sav;SEC_M_English_Labels.por;SEC_M_English_Labels.sas7bdat;SEC_M_English_Labels.xpt;SEC_M_English_Labels.csv;*SEC_M_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_N_English_Labels,SECTION N: Household Assets This file contains data with English labels,39981,3,household,other,0,not_received_no_original_raw_package,SEC_N_English_Labels;SEC_N_English_Labels.*;SEC_N_English_Labels.dta;SEC_N_English_Labels.sav;SEC_N_English_Labels.por;SEC_N_English_Labels.sas7bdat;SEC_N_English_Labels.xpt;SEC_N_English_Labels.csv;*SEC_N_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_O1_English_Labels,SECTION O: Assistance and Groups This file contains data with English labels,19572,6,unknown,other,0,not_received_no_original_raw_package,SEC_O1_English_Labels;SEC_O1_English_Labels.*;SEC_O1_English_Labels.dta;SEC_O1_English_Labels.sav;SEC_O1_English_Labels.por;SEC_O1_English_Labels.sas7bdat;SEC_O1_English_Labels.xpt;SEC_O1_English_Labels.csv;*SEC_O1_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_O3_English_Labels,SECTION O: Assistance and Groups This file contains data with English labels,198,14,unknown,other,0,not_received_no_original_raw_package,SEC_O3_English_Labels;SEC_O3_English_Labels.*;SEC_O3_English_Labels.dta;SEC_O3_English_Labels.sav;SEC_O3_English_Labels.por;SEC_O3_English_Labels.sas7bdat;SEC_O3_English_Labels.xpt;SEC_O3_English_Labels.csv;*SEC_O3_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_P2_English_Labels,SECTION P: Credit This file contains data with English labels,228,13,unknown,other,1,not_received_no_original_raw_package,SEC_P2_English_Labels;SEC_P2_English_Labels.*;SEC_P2_English_Labels.dta;SEC_P2_English_Labels.sav;SEC_P2_English_Labels.por;SEC_P2_English_Labels.sas7bdat;SEC_P2_English_Labels.xpt;SEC_P2_English_Labels.csv;*SEC_P2_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_Q2_English_Labels,SECTION Q: Crime  and Justice This file contains data with English labels,909,14,unknown,other,0,not_received_no_original_raw_package,SEC_Q2_English_Labels;SEC_Q2_English_Labels.*;SEC_Q2_English_Labels.dta;SEC_Q2_English_Labels.sav;SEC_Q2_English_Labels.por;SEC_Q2_English_Labels.sas7bdat;SEC_Q2_English_Labels.xpt;SEC_Q2_English_Labels.csv;*SEC_Q2_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_Q3_English_Labels,SECTION Q: Crime and Justice This file contains data with English labels,287,14,unknown,other,0,not_received_no_original_raw_package,SEC_Q3_English_Labels;SEC_Q3_English_Labels.*;SEC_Q3_English_Labels.dta;SEC_Q3_English_Labels.sav;SEC_Q3_English_Labels.por;SEC_Q3_English_Labels.sas7bdat;SEC_Q3_English_Labels.xpt;SEC_Q3_English_Labels.csv;*SEC_Q3_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_R_English_Labels,SECTION R: Recent Shocks to Household Welfare This file contains data with English labels,10241,8,household,consumption/welfare,0,not_received_no_original_raw_package,SEC_R_English_Labels;SEC_R_English_Labels.*;SEC_R_English_Labels.dta;SEC_R_English_Labels.sav;SEC_R_English_Labels.por;SEC_R_English_Labels.sas7bdat;SEC_R_English_Labels.xpt;SEC_R_English_Labels.csv;*SEC_R_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_S2_English_Labels,SECTION S: Deaths in Household This file contains data with English labels,334,17,household,geography,1,not_received_no_original_raw_package,SEC_S2_English_Labels;SEC_S2_English_Labels.*;SEC_S2_English_Labels.dta;SEC_S2_English_Labels.sav;SEC_S2_English_Labels.por;SEC_S2_English_Labels.sas7bdat;SEC_S2_English_Labels.xpt;SEC_S2_English_Labels.csv;*SEC_S2_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_2A_English_Labels,Agriculture Questionnaire - Plot Roster Plots anyone in your household owned or cultivated during the 2008 long rainy season. This file contains data with English labels,5128,4,household,geography,0,not_received_no_original_raw_package,SEC_2A_English_Labels;SEC_2A_English_Labels.*;SEC_2A_English_Labels.dta;SEC_2A_English_Labels.sav;SEC_2A_English_Labels.por;SEC_2A_English_Labels.sas7bdat;SEC_2A_English_Labels.xpt;SEC_2A_English_Labels.csv;*SEC_2A_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_2B_English_Labels,Agriculture Questionnaire - Plot Roster Additional plots owned or cultivated by anyone in the household during the short rainy season This file contains data with English labels,86,4,household,geography,0,not_received_no_original_raw_package,SEC_2B_English_Labels;SEC_2B_English_Labels.*;SEC_2B_English_Labels.dta;SEC_2B_English_Labels.sav;SEC_2B_English_Labels.por;SEC_2B_English_Labels.sas7bdat;SEC_2B_English_Labels.xpt;SEC_2B_English_Labels.csv;*SEC_2B_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_3A_English_Labels,Agriculture Questionnaire Plot details - 3A. Long rainy season This file contains data with English labels,5126,175,community/geography,geography,1,not_received_no_original_raw_package,SEC_3A_English_Labels;SEC_3A_English_Labels.*;SEC_3A_English_Labels.dta;SEC_3A_English_Labels.sav;SEC_3A_English_Labels.por;SEC_3A_English_Labels.sas7bdat;SEC_3A_English_Labels.xpt;SEC_3A_English_Labels.csv;*SEC_3A_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_3B_English_Labels,Agriculture Questionnaire This file contains data with English labels,5182,169,agriculture/plot,agriculture,1,not_received_no_original_raw_package,SEC_3B_English_Labels;SEC_3B_English_Labels.*;SEC_3B_English_Labels.dta;SEC_3B_English_Labels.sav;SEC_3B_English_Labels.por;SEC_3B_English_Labels.sas7bdat;SEC_3B_English_Labels.xpt;SEC_3B_English_Labels.csv;*SEC_3B_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SEC_4A_English_Labels,Agriculture Questionnaire This file contains data with English labels,5704,28,agriculture/plot,agriculture,1,not_received_no_original_raw_package,SEC_4A_English_Labels;SEC_4A_English_Labels.*;SEC_4A_English_Labels.dta;SEC_4A_English_Labels.sav;SEC_4A_English_Labels.por;SEC_4A_English_Labels.sas7bdat;SEC_4A_English_Labels.xpt;SEC_4A_English_Labels.csv;*SEC_4A_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SECTA1A2_English_Labels,Community Questionnaire Section CA: Identification This file contains data with English labels,407,23,community/geography,other,0,not_received_no_original_raw_package,SECTA1A2_English_Labels;SECTA1A2_English_Labels.*;SECTA1A2_English_Labels.dta;SECTA1A2_English_Labels.sav;SECTA1A2_English_Labels.por;SECTA1A2_English_Labels.sas7bdat;SECTA1A2_English_Labels.xpt;SECTA1A2_English_Labels.csv;*SECTA1A2_English_Labels*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SECTCB,Community Questionnaire Section CB: Access to Basic Services This file contains data with English labels,11396,10,community/geography,other,0,not_received_no_original_raw_package,SECTCB;SECTCB.*;SECTCB.dta;SECTCB.sav;SECTCB.por;SECTCB.sas7bdat;SECTCB.xpt;SECTCB.csv;*SECTCB*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SECTCC,Community Questionnaire Section CC:  Investment Projects This file contains data with English labels,5698,12,community/geography,other,0,not_received_no_original_raw_package,SECTCC;SECTCC.*;SECTCC.dta;SECTCC.sav;SECTCC.por;SECTCC.sas7bdat;SECTCC.xpt;SECTCC.csv;*SECTCC*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,SECTCD,Community Questionnaire Section CD: Land Use This file contains data with English labels,407,41,community/geography,other,0,not_received_no_original_raw_package,SECTCD;SECTCD.*;SECTCD.dta;SECTCD.sav;SECTCD.por;SECTCD.sas7bdat;SECTCD.xpt;SECTCD.csv;*SECTCD*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,TZY1.HH.Consumption,Aggregated consumption expenditure data.,3265,41,household,consumption/welfare,1,not_received_no_original_raw_package,TZY1.HH.Consumption;TZY1.HH.*;*TZY1.HH*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,AG_SEC01,"This file contains data from Module 1 of the Agriculture questionnaire - name, age and sex of household members.",15666,5,household,agriculture,0,not_received_no_original_raw_package,AG_SEC01;AG_SEC01.*;AG_SEC01.dta;AG_SEC01.sav;AG_SEC01.por;AG_SEC01.sas7bdat;AG_SEC01.xpt;AG_SEC01.csv;*AG_SEC01*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,AG_FILTERS,This file contains filter questions from the Agriculture questionnaire.,3924,9,agriculture/plot,agriculture,0,not_received_no_original_raw_package,AG_FILTERS;AG_FILTERS.*;AG_FILTERS.dta;AG_FILTERS.sav;AG_FILTERS.por;AG_FILTERS.sas7bdat;AG_FILTERS.xpt;AG_FILTERS.csv;*AG_FILTERS*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,AG_NETWORK,This file contains information on the network roster card on the last page of the Agriculture questionnaire.,8884,4,person,agriculture,0,not_received_no_original_raw_package,AG_NETWORK;AG_NETWORK.*;AG_NETWORK.dta;AG_NETWORK.sav;AG_NETWORK.por;AG_NETWORK.sas7bdat;AG_NETWORK.xpt;AG_NETWORK.csv;*AG_NETWORK*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,AG_SEC2A,This file contains data related to section 2A of the Agriculture questionnaire - list of all plots cultivated or owned by the household during the last completed long rainy seasons.,6038,8,household,geography,1,not_received_no_original_raw_package,AG_SEC2A;AG_SEC2A.*;AG_SEC2A.dta;AG_SEC2A.sav;AG_SEC2A.por;AG_SEC2A.sas7bdat;AG_SEC2A.xpt;AG_SEC2A.csv;*AG_SEC2A*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,AG_SEC2B,This file contains data related to section 2B of the Agriculture questionnaire - list of all plots cultivated or owned by the household during the last completed short rainy seasons.,38,8,household,geography,0,not_received_no_original_raw_package,AG_SEC2B;AG_SEC2B.*;AG_SEC2B.dta;AG_SEC2B.sav;AG_SEC2B.por;AG_SEC2B.sas7bdat;AG_SEC2B.xpt;AG_SEC2B.csv;*AG_SEC2B*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,AG_SEC3A,"This file contains data related to section 3A of the Agriculture questionnaire - detailed plot information (agricultural practices, ownership status of the land, use of fertilizers or pesticides, inputs received on credit, and labor inputs) for long rainy season.",6038,166,community/geography,geography,1,not_received_no_original_raw_package,AG_SEC3A;AG_SEC3A.*;AG_SEC3A.dta;AG_SEC3A.sav;AG_SEC3A.por;AG_SEC3A.sas7bdat;AG_SEC3A.xpt;AG_SEC3A.csv;*AG_SEC3A*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
