country,survey_name,wave,idno,file,raw_variable,raw_label,harmonized_variable,unit,recall_period,construction_rule,quality_flag,notes
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_x,region,Region,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=Household characteristics, income and expenditure questionnaire, Module X: Gifts received and given by household"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_x,reside,dummy variable for urban(0)/rural(1),rural,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=rural_urban; file_description=Household characteristics, income and expenditure questionnaire, Module X: Gifts received and given by household"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_x,strata,Stratum: district&urb/rural (30 total),admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=Household characteristics, income and expenditure questionnaire, Module X: Gifts received and given by household"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_x,strata,Stratum: district&urb/rural (30 total),rural,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=rural_urban; file_description=Household characteristics, income and expenditure questionnaire, Module X: Gifts received and given by household"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_x,type,"EA Type: Major Urban,Boma/Large center, Small Urban,Rural,Gazetted",rural,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=rural_urban; file_description=Household characteristics, income and expenditure questionnaire, Module X: Gifts received and given by household"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_y,add,Ag Development District,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=Household characteristics, income and expenditure questionnaire, Module Y: Social safety nets"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_y,dist,DISTRICT,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=Household characteristics, income and expenditure questionnaire, Module Y: Social safety nets"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_y,region,Region,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=Household characteristics, income and expenditure questionnaire, Module Y: Social safety nets"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_y,reside,dummy variable for urban(0)/rural(1),rural,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=rural_urban; file_description=Household characteristics, income and expenditure questionnaire, Module Y: Social safety nets"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_y,strata,Stratum: district&urb/rural (30 total),admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=Household characteristics, income and expenditure questionnaire, Module Y: Social safety nets"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_y,strata,Stratum: district&urb/rural (30 total),rural,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=rural_urban; file_description=Household characteristics, income and expenditure questionnaire, Module Y: Social safety nets"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_y,type,"EA Type: Major Urban,Boma/Large center, Small Urban,Rural,Gazetted",rural,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=rural_urban; file_description=Household characteristics, income and expenditure questionnaire, Module Y: Social safety nets"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_z1,add,Ag Development District,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=Household characteristics, income and expenditure questionnaire, Module Z: Credit"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_z1,dist,DISTRICT,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=Household characteristics, income and expenditure questionnaire, Module Z: Credit"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_z1,region,Region,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=Household characteristics, income and expenditure questionnaire, Module Z: Credit"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_z1,reside,dummy variable for urban(0)/rural(1),rural,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=rural_urban; file_description=Household characteristics, income and expenditure questionnaire, Module Z: Credit"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_z1,strata,Stratum: district&urb/rural (30 total),admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=Household characteristics, income and expenditure questionnaire, Module Z: Credit"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_z1,strata,Stratum: district&urb/rural (30 total),rural,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=rural_urban; file_description=Household characteristics, income and expenditure questionnaire, Module Z: Credit"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_z1,type,"EA Type: Major Urban,Boma/Large center, Small Urban,Rural,Gazetted",rural,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=rural_urban; file_description=Household characteristics, income and expenditure questionnaire, Module Z: Credit"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_z2,add,Ag Development District,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=Household characteristics, income and expenditure questionnaire, Module Z: Credit"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_z2,dist,DISTRICT,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=Household characteristics, income and expenditure questionnaire, Module Z: Credit"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_z2,region,Region,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=Household characteristics, income and expenditure questionnaire, Module Z: Credit"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_z2,reside,dummy variable for urban(0)/rural(1),rural,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=rural_urban; file_description=Household characteristics, income and expenditure questionnaire, Module Z: Credit"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_z2,strata,Stratum: district&urb/rural (30 total),admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=Household characteristics, income and expenditure questionnaire, Module Z: Credit"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_z2,strata,Stratum: district&urb/rural (30 total),rural,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=rural_urban; file_description=Household characteristics, income and expenditure questionnaire, Module Z: Credit"
Malawi,Second Integrated Household Survey 2004-2005,2004-2005,MWI_2004_IHS-II_v01_M,sec_z2,type,"EA Type: Major Urban,Boma/Large center, Small Urban,Rural,Gazetted",rural,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=rural_urban; file_description=Household characteristics, income and expenditure questionnaire, Module Z: Credit"
