acquisition_batch_rank,batch_role,country,survey_name,wave,idno,concept,required_for,candidate_rank_within_concept,candidate_files,candidate_raw_variable,candidate_harmonized_variables,raw_label,metadata_confidence,confidence_reason,verification_checks,minimum_raw_evidence_needed,raw_file_status,raw_variable_status,verification_status,harmonization_decision,fill_raw_file_used,fill_raw_variable_used,fill_variable_label_verified,fill_value_distribution_checked,fill_missing_codes_documented,fill_unit_recall_period_documented,fill_merge_key_level_verified,fill_outlier_or_skip_pattern_notes,fill_promote_to_harmonization_recipe,review_notes
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,household_id,harmonization,1,AG_SEC10B;AG_SEC7A;AG_SEC7B,y2_hhid,hhid,Unique Household Identifier,high,explicit household identifier evidence,nonmissing rate; uniqueness at stated level; stable across modules; household/person merge behavior,household identifier available for module merges,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,household_id,harmonization,2,FS_J1;FS_J3;HH_SEC_H1;TZY1.HH.Consumption,hhid,hhid,Unique HH Identifier,high,explicit household identifier evidence,nonmissing rate; uniqueness at stated level; stable across modules; household/person merge behavior,household identifier available for module merges,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,household_id,harmonization,3,FS_J1;FS_J3;HH_SEC_B;TZY2.HH.Consumption,hhid_2008,hhid,Full household identification from NPS year 1,high,explicit household identifier evidence,nonmissing rate; uniqueness at stated level; stable across modules; household/person merge behavior,household identifier available for module merges,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,insurance,covariates_and_subgroups,1,,,health_insurance,,metadata_candidate_from_concept_checklist,,insurance/coverage definition; individual vs household level; current coverage timing; public/private coding,"insurance or coverage variable, if available",no_candidate_file_metadata,no_candidate_variable_metadata,raw_candidate_not_matched,blocked_until_candidate_file_and_variable_match,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,oop_health_expenditure,main_financial_sample,1,HH_SEC_D,hh_d13,oop_health_expenditure,What was the total cost of [NAME]'s hospitalization(s) or ov,high,health payment/expenditure evidence,numeric type; OOP scope; reimbursement/insurance exclusion; recall period; item vs aggregate; missing and zero coding,out-of-pocket health spending amount with unit and recall period,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,oop_health_expenditure,main_financial_sample,2,HH_SEC_D,hh_d15,oop_health_expenditure,What was the total cost of [NAME]'s stay(s) at the tradition,high,health payment/expenditure evidence,numeric type; OOP scope; reimbursement/insurance exclusion; recall period; item vs aggregate; missing and zero coding,out-of-pocket health spending amount with unit and recall period,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,psu_cluster,survey_design_robustness,1,COMSEC_CA;COMSEC_CB;COMSEC_CD;COMSEC_CE;COMSEC_CF;COMSEC_CG;COMSEC_CH;COMSEC_CI;COMSEC_CJ;comsec_cc,id_04,psu_or_cluster_id,4.ENUMERATION AREA;Enumeration Area,high,explicit PSU/cluster evidence,cluster/EA identifier; sampling level; variance cluster suitability; merge consistency,"PSU, cluster, or enumeration area identifier for variance/clustering",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,psu_cluster,survey_design_robustness,2,COMSEC_CI,cm_i15d,psu_or_cluster_id,"(d) Chicken and other poultry: In the past 7 days, how much did the household ea",high,explicit PSU/cluster evidence,cluster/EA identifier; sampling level; variance cluster suitability; merge consistency,"PSU, cluster, or enumeration area identifier for variance/clustering",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,psu_cluster,survey_design_robustness,3,FS_D3,fs_d10a,psu_or_cluster_id,"On average per week, what quantity of fish did you pay to ea",high,explicit PSU/cluster evidence,cluster/EA identifier; sampling level; variance cluster suitability; merge consistency,"PSU, cluster, or enumeration area identifier for variance/clustering",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,psu_cluster,survey_design_robustness,4,FS_D3,fs_d10b,psu_or_cluster_id,"On average per week, what quantity of fish did you pay to ea",high,explicit PSU/cluster evidence,cluster/EA identifier; sampling level; variance cluster suitability; merge consistency,"PSU, cluster, or enumeration area identifier for variance/clustering",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,psu_cluster,survey_design_robustness,5,FS_D3,fs_d10c,psu_or_cluster_id,"On average per week, what quantity of fish did you pay to ea",high,explicit PSU/cluster evidence,cluster/EA identifier; sampling level; variance cluster suitability; merge consistency,"PSU, cluster, or enumeration area identifier for variance/clustering",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,psu_cluster,survey_design_robustness,6,FS_D3,fs_d10d,psu_or_cluster_id,"On average per week, what quantity of fish did you pay to ea",high,explicit PSU/cluster evidence,cluster/EA identifier; sampling level; variance cluster suitability; merge consistency,"PSU, cluster, or enumeration area identifier for variance/clustering",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,psu_cluster,survey_design_robustness,7,HH.Geovariables_Y2;Plot.Geovariables_Y2,ea_id,psu_or_cluster_id,Unique EA Identfier,high,explicit PSU/cluster evidence,cluster/EA identifier; sampling level; variance cluster suitability; merge consistency,"PSU, cluster, or enumeration area identifier for variance/clustering",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,psu_cluster,survey_design_robustness,8,HH_SEC_A;TZY2.EA.Offsets,clusterid,psu_or_cluster_id,Unique ID for first-stage sampling unit;CLUSTER_STR,high,explicit PSU/cluster evidence,cluster/EA identifier; sampling level; variance cluster suitability; merge consistency,"PSU, cluster, or enumeration area identifier for variance/clustering",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,psu_cluster,survey_design_robustness,9,HH_SEC_A,ea,psu_or_cluster_id,ea,high,explicit PSU/cluster evidence,cluster/EA identifier; sampling level; variance cluster suitability; merge consistency,"PSU, cluster, or enumeration area identifier for variance/clustering",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,psu_cluster,survey_design_robustness,10,HH_SEC_K1,hh_k01_2,psu_or_cluster_id,"Within the past 7 days, did the members of this household ea",high,explicit PSU/cluster evidence,cluster/EA identifier; sampling level; variance cluster suitability; merge consistency,"PSU, cluster, or enumeration area identifier for variance/clustering",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,psu_cluster,survey_design_robustness,11,TZY1.HH.Consumption,cluster,psu_or_cluster_id,Cluster,high,explicit PSU/cluster evidence,cluster/EA identifier; sampling level; variance cluster suitability; merge consistency,"PSU, cluster, or enumeration area identifier for variance/clustering",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,shocks_or_livelihood,mechanisms_and_heterogeneity,1,AG_SEC11,ag11_06,coping_borrowed,Did your household rent or borrow any [ITEM] for use in th,high,explicit borrowing/coping evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,shocks_or_livelihood,mechanisms_and_heterogeneity,2,AG_SEC11,ag11_07,coping_borrowed,How many [ITEM] did the household rent or borrow in the la,high,explicit borrowing/coping evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,shocks_or_livelihood,mechanisms_and_heterogeneity,3,AG_SEC11,ag11_08,coping_borrowed,Where did your household rent or borrow [ITEM] from last 1,high,explicit borrowing/coping evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,shocks_or_livelihood,mechanisms_and_heterogeneity,4,AG_SEC11,ag11_09,coping_borrowed,How much did your housheold pay to rent or borrow [ITEM] l,high,explicit borrowing/coping evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,shocks_or_livelihood,mechanisms_and_heterogeneity,5,AG_SEC3A,ag3a_65_1,coping_borrowed,What were the types of input you received on credit? #1,high,explicit borrowing/coping evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,shocks_or_livelihood,mechanisms_and_heterogeneity,6,AG_SEC3A,ag3a_65_2,coping_borrowed,What were the types of input you received on credit? #2,high,explicit borrowing/coping evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,shocks_or_livelihood,mechanisms_and_heterogeneity,7,AG_SEC3A,ag3a_65_3,coping_borrowed,What were the types of input you received on credit? #3,high,explicit borrowing/coping evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,shocks_or_livelihood,mechanisms_and_heterogeneity,8,AG_SEC3A,ag3a_65_4,coping_borrowed,What were the types of input you received on credit? #4,high,explicit borrowing/coping evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
8,priority_10_wave_batch,Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,shocks_or_livelihood,mechanisms_and_heterogeneity,9,AG_SEC3A,ag3a_69_1,coping_borrowed,From whom did you receive these inputs on credit? NR #1,high,explicit borrowing/coping evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
