priority_rank,priority_score,idno,dataset,official_url,file_name,module_guess,unit_guess,candidate_categories,candidate_harmonized_variables,candidate_raw_variables_examples,candidate_variable_count,download_status,post_download_action,notes
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,ag_sec_5a,geography,community/geography,health_need_access;shocks;survey_design,agriculture_livelihood;hhid;reason_not_sought_distance;shock_module_variable,ag5a_18;ag5a_19;ag5a_20;ag5a_21;ag5a_22;y4_hhid;ag5a_01;ag5a_01;ag5a_04;ag5a_05;ag5a_07_1;ag5a_07_2,46,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,ag_sec_5b,geography,community/geography,health_need_access;shocks;survey_design,agriculture_livelihood;hhid;reason_not_sought_distance;shock_module_variable,ag5b_18;ag5b_19;ag5b_20;ag5b_21;ag5b_22;y4_hhid;ag5b_01;ag5b_01;ag5b_04;ag5b_05;ag5b_07_1;ag5b_07_2,46,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,com_sec_ce,other,community/geography,demographics;geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;psu_or_cluster_id;reason_not_sought_distance;sex;shock_module_variable,cm_e20_1;cm_e20_10;cm_e20_11;cm_e20_12;cm_e20_2;cm_e20_3;cm_e20_4;cm_e20_5;cm_e20_6;cm_e20_7;cm_e20_8;cm_e20_9,40,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,ag_sec_4b,geography,community/geography,shocks;survey_design,agriculture_livelihood;hhid;shock_module_variable,y4_hhid;ag4b_01;ag4b_02;ag4b_03;ag4b_04;ag4b_05;ag4b_06;ag4b_07;ag4b_10a_1;ag4b_10a_2;ag4b_10c_1;ag4b_10c_2,32,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,ag_sec_4a,geography,community/geography,shocks;survey_design,agriculture_livelihood;hhid;shock_module_variable,y4_hhid;ag4a_01;ag4a_02;ag4a_03;ag4a_04;ag4a_05;ag4a_06;ag4a_10a_1;ag4a_10a_2;ag4a_10c_1;ag4a_10c_2;ag4a_17,31,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,hh_sec_a,other,household,demographics;geography;survey_design,admin1_or_admin2;hhid;household_head_marker;household_weight_or_person_weight;interview_date_or_survey_month;psu_or_cluster_id;rural;strata,hh_a01_1;hh_a01_2;hh_a02_1;hh_a02_2;hh_a03_1;hh_a03_2;wardtype;y4_rural;clusterid;clustertype;hh_a04_1;hh_a04_2,22,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,com_sec_cf_id,other,community/geography,geography;survey_design,admin1_or_admin2;latitude_or_longitude;psu_or_cluster_id,capital_source;cf_01;cf_02;cf_03;id_01;id_02;id_03;lat1_gr;lat1_min;lat1_sec;lat2_gr;lat2_min,21,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,consumptionNPS4,consumption/welfare,unknown,consumption;demographics;geography;health_need_access;survey_design,admin1_or_admin2;education;hhid;household_size;household_weight_or_person_weight;interview_date_or_survey_month;psu_or_cluster_id;reason_not_sought_distance;rural;sex;strata;total_consumption_or_income,expm;expmR;transport;transportR;district;region;urban;ward;cluster;ea;hhweight;intmonth,19,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,hh_sec_c,other,household,demographics;health_need_access;survey_design,age;education;hhid;pid;reason_not_sought_distance,hh_c14;hh_c15;hh_c28_4;indidy4;y4_hhid;hh_c04;hh_c07;hh_c17;hh_c28_1;hh_c28_2;hh_c28_3;hh_c28_4,18,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,hh_sec_d,health,household,demographics;health_expenditure;health_need_access;survey_design,age;care_sought;education;hhid;illness_or_injury_need;oop_health_expenditure;pid,hh_d13;hh_d15;hh_d04_1;hh_d04_2;hh_d12_1;hh_d12_2;hh_d48;hh_d49_1;hh_d49_2;hh_d49_3;indidy4;y4_hhid,17,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,ag_sec_2a,agriculture,person,geography;shocks;survey_design,agriculture_livelihood;hhid;latitude_or_longitude;shock_module_variable,ag2a_06_1;ag2a_06_2;ag2a_06_3;ag2a_06_4;ag2a_09;y4_hhid;ag2a_05;ag2a_06_1;ag2a_06_2;ag2a_06_3;ag2a_06_4;ag2a_07,16,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,com_sec_a1a2,other,community/geography,geography;survey_design,admin1_or_admin2;interview_date_or_survey_month;latitude_or_longitude;psu_or_cluster_id,cm_lat_g;cm_lat_m;cm_lat_s;cm_lon_g;cm_lon_m;cm_lon_s;id_01;id_02;id_03;cm_a07;cm_a07_1;cm_a07_2,15,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,lf_sec_a,other,household,demographics;geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;household_head_marker;interview_date_or_survey_month;psu_or_cluster_id,lf_a01_1;lf_a01_2;lf_a02_1;lf_a02_2;lf_a03_1;lf_a03_2;lf_a04_1;lf_a04_2;lf_a09;lf_a13;y4_hhid;lf_a07,15,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,ag_sec_a,agriculture,household,demographics;geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;household_head_marker;interview_date_or_survey_month;psu_or_cluster_id,ag_a01_1;ag_a01_2;ag_a02_1;ag_a02_2;ag_a03_1;ag_a03_2;ag_a04_1;ag_a04_2;ag_a09;ag_a13;y4_hhid;ag_a07,14,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,hh_sec_i,other,household,demographics;shocks;survey_design,asset_index_or_asset_variable;hhid;shock_module_variable,y4_hhid;hh_i02;hh_i03;hh_i04;hh_i05;hh_i08;hh_i09;hh_i10;hh_i18;hh_i19;hh_i21;hh_i24_1,14,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,hh_sec_s,geography,household,demographics;health_need_access;survey_design,age;asset_index_or_asset_variable;hhid;household_head_marker;illness_or_injury_need;sex,hh_s09;hh_s10;hh_s11_1;hh_s11_2;hh_s12_1;hh_s12_2;y4_hhid;hh_s03;hh_s05;hh_s07_1;hh_s07_2;hh_s09,13,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,ag_sec_2b,agriculture,person,geography;shocks;survey_design,agriculture_livelihood;hhid;latitude_or_longitude;shock_module_variable,ag2b_17_1;ag2b_17_2;ag2b_17_3;ag2b_17_4;ag2b_20;y4_hhid;ag2b_16;ag2b_18;ag2b_19;ag2b_21;plotname;plotnum,12,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,ag_sec_6a,agriculture,agriculture/plot,shocks;survey_design,agriculture_livelihood;hhid;shock_module_variable,y4_hhid;ag6a_01;ag6a_02;ag6a_05;ag6a_05;ag6a_06;ag6a_08_1;ag6a_08_2;ag6a_09;ag6a_10;plotnum;zaocode,12,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,ag_sec_6b,agriculture,agriculture/plot,shocks;survey_design,agriculture_livelihood;hhid;shock_module_variable,y4_hhid;ag6b_02;ag6b_05;ag6b_05;ag6b_06;ag6b_08_1;ag6b_08_2;ag6b_09;ag6b_10;plotnum;zaocode;zaoname,12,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,hh_sec_b,demographics/roster,household,demographics;geography;survey_design,admin1_or_admin2;age;hhid;household_head_marker;pid;sex,hh_b27_1;hh_b27_2;hh_b27_3;hh_b29_1;hh_b29_2;hh_b29_3;indidy4;y4_hhid;hh_b02;hh_b05;hh_b13;hh_b16,12,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,ag_sec_7a,agriculture,agriculture/plot,shocks;survey_design,agriculture_livelihood;hhid,y4_hhid;ag7a_08;ag7a_09;ag7a_11;ag7a_13;ag7a_17;ag7a_18;ag7a_19;ag7a_20;ag7a_21;zaocode,11,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,ag_sec_7b,agriculture,agriculture/plot,shocks;survey_design,agriculture_livelihood;hhid,y4_hhid;ag7b_08;ag7b_09;ag7b_11;ag7b_13;ag7b_17;ag7b_18;ag7b_19;ag7b_20;ag7b_21;zaocode,11,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,hh_sec_p,other,household,shocks;survey_design,coping_borrowed;hhid,y4_hhid;hh_p03;hh_p04;hh_p05;hh_p06;hh_p07;hh_p09;hh_p10_1;hh_p10_2;hh_p10_3;loancode,11,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,com_sec_cd,other,community/geography,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;psu_or_cluster_id,cd4b;cd5bm;cd5by;cd6b;cd7b;y4_cluster;cd1b1;cd1b2;cd1d1;cd1d2,10,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,hh_sec_u2,other,household,shocks;survey_design,agriculture_livelihood;hhid;shock_module_variable,y4_hhid;hh_u201;hh_u202;hh_u203;hh_u203;hh_u204;hh_u205;hh_u206;hh_u207;hh_u209,10,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,lf_sec_03,health,community/geography,geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;care_sought;hhid,lf03_07;lf03_11;lf03_12;lf03_13;lf03_14;lf03_07;lf03_11;lf03_13;y4_hhid;lvstckcat,10,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,hh_sec_e,other,household,health_expenditure;shocks;survey_design,agriculture_livelihood;health_insurance;hhid;pid,hh_e35_3;indidy4;y4_hhid;hh_e04cd;hh_e04e;hh_e08cd;hh_e08e;hh_e66,8,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,hh_sec_r,consumption/welfare,household,demographics;shocks;survey_design,asset_index_or_asset_variable;education;hhid;shock_module_variable,y4_hhid;hh_r03;hh_r03;hh_r02;hh_r03;hh_r04_1;hh_r04_2;shockid,8,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
13,18,TZA_2014_NPS-R4_v03_M,"Tanzania - National Panel Survey 2014-2015, Wave 4 (2014-2015; TZA_2014_NPS-R4_v03_M)",https://microdata.worldbank.org/catalog/2862/get-microdata,npsy4.child.anthro,other,unknown,demographics;survey_design,age;hhid;household_weight_or_person_weight;pid,indidy4;under;y4_hhid;zwxa;zwxh;age_months;zhxa;zwxa,8,pending_manual_download,"place raw file/archive under temp/raw_downloads, then run make all",metadata-derived checklist; verify against raw file names and codebook before harmonization
