variable_name,status,dtype_2024,dtype_2025,dtype_changed,label_2024,label_2025,label_changed
EJB5_PTRESN2,common,integer,integer,False,Suppressed,Suppressed,False
EJB5_PTRESN3,common,integer,integer,False,Suppressed,Suppressed,False
EJB5_PVOEXP,common,integer,integer,False,Edited variable indicating whether any other job-related expenses,Edited variable indicating whether any other job-related expenses,False
EJB5_PVPARK,common,integer,integer,False,Edited variable indicating whether any parking or tolls paid,Edited variable indicating whether any parking or tolls paid,False
EJB5_PVTRPRM,common,integer,integer,False,Edited variable indicating primary commute mode,Edited variable indicating primary commute mode,False
EJB5_PVWKTR1,common,integer,integer,False,Edited variable indicating whether the respondent drove own vehicle to work,Edited variable indicating whether the respondent drove own vehicle to work,False
EJB5_PVWKTR2,common,integer,integer,False,Edited variable indicating whether the respondent was a rider in someone else's vehicle/van pool to work,Edited variable indicating whether the respondent was a rider in someone else's vehicle/van pool to work,False
EJB5_PVWKTR3,common,integer,integer,False,Edited variable indicating whether the respondent took a bus to work,Edited variable indicating whether the respondent took a bus to work,False
EJB5_PVWKTR4,common,integer,integer,False,Edited variable indicating whether the respondent took rail to work,Edited variable indicating whether the respondent took rail to work,False
EJB5_PVWKTR5,common,integer,integer,False,Edited variable indicating whether the respondent took other public transportation to work,Edited variable indicating whether the respondent took other public transportation to work,False
EJB5_PVWKTR6,common,integer,integer,False,Edited variable indicating whether the respondent walked to work,Edited variable indicating whether the respondent walked to work,False
EJB5_PVWKTR7,common,integer,integer,False,Edited variable indicating whether the respondent bicycled to work,Edited variable indicating whether the respondent bicycled to work,False
EJB5_PVWKTR8,common,integer,integer,False,Edited variable indicating whether the respondent drove a company vehicle to work,Edited variable indicating whether the respondent drove a company vehicle to work,False
EJB5_PVWKTR9,common,integer,integer,False,Edited variable indicating whether the respondent worked from home,Edited variable indicating whether the respondent worked from home,False
EJB5_PVWKTRA,common,integer,integer,False,Edited variable indicating whether the respondent got to work another way,Edited variable indicating whether the respondent got to work another way,False
EJB5_PVWKTRT,common,integer,integer,False,Edited variable indicating the number of modes of transportation to work,Edited variable indicating the number of modes of transportation to work,False
EJB5_REIMBMI,common,integer,integer,False,Edited variable indicating whether reimbursed for miles driven,Edited variable indicating whether reimbursed for miles driven,False
EJB5_RENDB,common,integer,integer,False,Suppressed,Suppressed,False
EJB5_RSEND,common,integer,integer,False,What is the main reason ... stopped working for ... employer?,What is the main reason ... stopped working for ... employer?,False
EJB5_SCRNR,common,integer,integer,False,Flag indicating the presence of job 5 during the reference year,Flag indicating the presence of job 5 during the reference year,False
EJB5_STARTWK,common,integer,integer,False,This variable gives the value for the first week in the reference period that the person held this job/business.,This variable gives the value for the first week in the reference period that the person held this job/business.,False
EJB5_STRTJAN,common,integer,integer,False,Suppressed,Suppressed,False
EJB5_STRTMON,common,integer,integer,False,Suppressed,Suppressed,False
EJB5_TEXPAY,common,integer,integer,False,A variable identifying if tips were awarded in every month for this job.,Suppressed,True
EJB5_TXMTH,common,integer,integer,False,Suppressed,Suppressed,False
EJB5_TYPPAY1,common,integer,integer,False,Whether wage/salary income was received,Whether wage/salary income was received,False
EJB5_TYPPAY2,common,integer,integer,False,Whether commission income was received,Whether commission income was received,False
EJB5_TYPPAY3,common,integer,integer,False,Whether tip income was received,Whether tip income was received,False
EJB5_TYPPAY4,common,integer,integer,False,Whether overtime income was received,Whether overtime income was received,False
EJB5_TYPPAY5,common,integer,integer,False,Whether bonus income was received,Whether bonus income was received,False
EJB5_UNION,common,integer,integer,False,"At ..., was ... a member of either a labor union or an employee association like a union?","At ..., was ... a member of either a labor union or an employee association like a union?",False
EJB5_WSHMFRI,common,integer,integer,False,Edited variable indicating whether worked from home on Fridays,Edited variable indicating whether worked from home on Fridays,False
EJB5_WSHMMON,common,integer,integer,False,Edited variable indicating whether worked from home on Mondays,Edited variable indicating whether worked from home on Mondays,False
EJB5_WSHMSAT,common,integer,integer,False,Edited variable indicating whether worked from home on Saturdays,Edited variable indicating whether worked from home on Saturdays,False
EJB5_WSHMSUN,common,integer,integer,False,Edited variable indicating whether worked from home on Sundays,Edited variable indicating whether worked from home on Sundays,False
EJB5_WSHMTHU,common,integer,integer,False,Edited variable indicating whether worked from home on Thursdays,Edited variable indicating whether worked from home on Thursdays,False
EJB5_WSHMTUE,common,integer,integer,False,Edited variable indicating whether worked from home on Tuesdays,Edited variable indicating whether worked from home on Tuesdays,False
EJB5_WSHMWED,common,integer,integer,False,Edited variable indicating whether worked from home on Wednesdays,Edited variable indicating whether worked from home on Wednesdays,False
EJB5_WSHMWRK,common,integer,integer,False,Edited variable indicating whether any days worked only from home,Edited variable indicating whether any days worked only from home,False
EJB5_WSJOB,common,integer,integer,False,Edited variable indicating type of work schedule,Edited variable indicating type of work schedule,False
EJB5_WSMNR,common,integer,integer,False,Edited variable indicating main reason for work schedule,Edited variable indicating main reason for work schedule,False
EJB5_WSWHFRI,common,integer,integer,False,Edited variable indicating whether worked on Fridays,Edited variable indicating whether worked on Fridays,False
EJB5_WSWHMON,common,integer,integer,False,Edited variable indicating whether worked on Mondays,Edited variable indicating whether worked on Mondays,False
EJB5_WSWHSAT,common,integer,integer,False,Edited variable indicating whether worked on Saturdays,Edited variable indicating whether worked on Saturdays,False
EJB5_WSWHSUN,common,integer,integer,False,Edited variable indicating whether worked on Sundays,Edited variable indicating whether worked on Sundays,False
EJB5_WSWHTHU,common,integer,integer,False,Edited variable indicating whether worked on Thursdays,Edited variable indicating whether worked on Thursdays,False
EJB5_WSWHTUE,common,integer,integer,False,Edited variable indicating whether worked on Tuesdays,Edited variable indicating whether worked on Tuesdays,False
EJB5_WSWHWED,common,integer,integer,False,Edited variable indicating whether worked on Wednesdays,Edited variable indicating whether worked on Wednesdays,False
EJB6_AWOP1,common,integer,integer,False,Did you have any time away from work without pay?,Did you have any time away from work without pay?,False
EJB6_AWOP2,common,integer,integer,False,Suppressed,Suppressed,False
EJB6_AWOP3,common,integer,integer,False,Suppressed,Suppressed,False
