file_year_page,title,description,official_url,domain_tags,current_panel_variables_named,current_panel_variable_match_count,issue_language_in_title_or_description,audit_priority_for_current_panel,page_modified_date,http_last_modified,fetched_at_utc,snapshot_relative_path,snapshot_sha256_project_generated
2022,2022 SIPP: Child Care Assistance Error for a Small Number of Cases,User note concerning three cases that are erroneously coded as having received child care assistance.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-child-care-assist-err-sm-numb-case.html,income_poverty|weights_sampling|employment|education,PNUM|SSUID,2,True,high,2023-06-26T08:12:07.112-04:00,,2026-07-16T02:34:05Z,temp\source_metadata\census_sipp\user_notes\2022\2022-child-care-assist-err-sm-numb-case.html,549d864de0ecf927ea0d67e834dca1253c72fc1dbd049bd3a6af17b09fd78768
2022,2022 SIPP: Child Care Assistance Universe and Allocations Rates,User note concerning universe and allocation rates for child care assistance.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-child-care-assist-univse-alloc-rates.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2023-06-21T14:59:03.457-04:00,,2026-07-16T02:34:06Z,temp\source_metadata\census_sipp\user_notes\2022\2022-child-care-assist-univse-alloc-rates.html,d5f18dfc811e4c5d45541e6476b7309b9a789df543d810ab549f74f1c27e1679
2022,2022 SIPP: Change to School Meals Question Text,User note concerning question text change for school meals.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-chng-sch-meals-quest-txt.html,income_poverty|weights_sampling|employment|food_security|education,,0,False,medium,2023-06-21T11:03:51.231-04:00,,2026-07-16T02:34:05Z,temp\source_metadata\census_sipp\user_notes\2022\2022-chng-sch-meals-quest-txt.html,52114502f936a3a795ad0a6d54afbeed044f0778d13f8980931001866c043484
2022,2022 SIPP: Comparing 2022 SIPP Parental Leave Data to Previous Years,User note concerning 2022 SIPP parental leave estimates that are not comparable to 2021 and prior SIPP panels due to changes in data collection.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-comp-sipp-parent-leav-data-prev-yrs.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2023-06-21T14:26:12.621-04:00,,2026-07-16T02:34:10Z,temp\source_metadata\census_sipp\user_notes\2022\2022-comp-sipp-parent-leav-data-prev-yrs.html,9f5ff634cea28f07364484fd991f5ef90f1980beaf1218473ac09e202add0232
2022,2022 SIPP: 2008-Comparable Health Insurance Recodes,User note concerning 2008-comparable Health Insurance recodes.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-compr-health-ins-recods.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2023-06-21T09:46:18.740-04:00,,2026-07-16T02:34:06Z,temp\source_metadata\census_sipp\user_notes\2022\2022-compr-health-ins-recods.html,970388215620bc774cf790b032a5cc7b1f56a006051553acf691f83038059e52
2022,2022 SIPP: Correction for Economic Impact Payment Inconsistencies,User note concerning 2022 SIPP Economic Impact Payment inconsistencies in monthly receipt and amounts.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-correc-econ-impct-paymnt-inconsis.html,income_poverty|weights_sampling|employment|education,MONTHCODE|PNUM|SSUID,3,True,high,2023-07-06T09:34:47.950-04:00,,2026-07-16T02:34:07Z,temp\source_metadata\census_sipp\user_notes\2022\2022-correc-econ-impct-paymnt-inconsis.html,70c0eb6d5a4f9e5b8bfdfbed5c539a0c37cf039535e50a026b2bd7833d65d131
2022,2022 SIPP: Data Issue Concerning ESPEAK and TLANG1,User note concerning errors affecting observations of ESPEAK and TLANG1,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-data-issue-espeak-tlang1.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2024-07-02T14:42:18.393-04:00,,2026-07-16T02:34:10Z,temp\source_metadata\census_sipp\user_notes\2022\2022-data-issue-espeak-tlang1.html,fc57dfb48653011c156bec41403bdc371106ac1e2ce5698724126fc8c9e0733d
2022,2022 SIPP: Employer-Offered Health Insurance Coverage,User note concerning variables related to employer-offered health insurance coverage and reasons respondent did not accept this type of coverage.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-emp-offr-health-ins-covr.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2023-06-21T10:05:59.677-04:00,,2026-07-16T02:34:08Z,temp\source_metadata\census_sipp\user_notes\2022\2022-emp-offr-health-ins-covr.html,f3d17913377f0b59e4e5f87dcfc445a2cf8d6021067d4b979e8af2d169be3e46
2022,2022 SIPP: Errors in Debt Allocation Flag Variable Names,"User note concerning variable names for allocation flags associated with EDEBT_CC, EDEBT_ED, EDEBT_OT, TDEBT_CC, TDEBT_ED, and TDEBT_OT.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-err-debt-alloc-flag-var-nam.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2023-09-20T14:45:03.070-04:00,,2026-07-16T02:34:09Z,temp\source_metadata\census_sipp\user_notes\2022\2022-err-debt-alloc-flag-var-nam.html,3b1ea85cf62894eaf579a78b117b2c69749f00647b850ba84db7660b08582414
2022,2022 SIPP: ESPEAK Errors Affecting the Other Three Language Variables,"User note concerning misclassified ESPEAK observations affecting TLANG1, EHOWWELL, and RLNGISOL.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-espeak-errors.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2025-07-24T09:25:17.692-04:00,,2026-07-16T02:34:10Z,temp\source_metadata\census_sipp\user_notes\2022\2022-espeak-errors.html,32782e11c76bf7a9324b4e9829da853fc6caa31b2820f807122bc2525d112c45
2022,2022 SIPP: Estimates of Disability Prevalence,User Note concerning estimates of disability prevalence produced using 2022 SIPP data.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-estim-disabil-prevlnce.html,income_poverty|weights_sampling|employment|education,RDIS,1,False,medium,2023-06-21T14:38:11.362-04:00,,2026-07-16T02:34:10Z,temp\source_metadata\census_sipp\user_notes\2022\2022-estim-disabil-prevlnce.html,aaa201f8552c3e258dcc59109d13e04cab8dee1b21eb494f5b4084411b99f447
2022,2022 SIPP: Health Insurance Coverage Units,User note concerning removal of variables that identify health insurance coverage units.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-health-ins-covr-units.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2023-06-21T10:25:21.556-04:00,,2026-07-16T02:34:11Z,temp\source_metadata\census_sipp\user_notes\2022\2022-health-ins-covr-units.html,e057998c170fda84d35195dd121fdd9d3b4bdc114a86caf3b48df251954d167e
2022,2022 SIPP: Health Insurance Feedback Spell Fix,User note concerning health insurance feedback spell fix.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-health-ins-feedbk-spel-fix.html,health_insurance|income_poverty|weights_sampling|employment|education,EMD_EMONTH,1,False,medium,2023-06-21T10:14:28.669-04:00,,2026-07-16T02:34:11Z,temp\source_metadata\census_sipp\user_notes\2022\2022-health-ins-feedbk-spel-fix.html,7ebc2a7b0a8ea32aa8ac5e54bd33c6347a911f0b549af8e1f511aa409d2077d7
2022,2022 SIPP: Health Insurance Marketplace Coverage,User note concerning recode variable for Marketplace coverage.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-health-ins-mrktpl-covr.html,health_insurance|income_poverty|weights_sampling|employment|education,RMARKTPLACE,1,False,medium,2023-06-21T10:19:34.028-04:00,,2026-07-16T02:34:13Z,temp\source_metadata\census_sipp\user_notes\2022\2022-health-ins-mrktpl-covr.html,082117291619978c3e97dcd77af0595421732dc0e11745520881be0cda6b7dc7
2022,2022 SIPP: Health Insurance “_SCRNR” Variables,User note concerning the removal of health insurance &ldquo;_SCRNR&rdquo; variables.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-health-ins-scrnr-var.html,health_insurance|income_poverty|weights_sampling|employment|education,RDIRECTANN|RMCAIDANN|RPRIMTH|RPRITYPE1|RPRITYPE2|RPUBMTH|RPUBTYPE1|RPUBTYPE2|RPUBTYPE3,9,False,medium,2023-06-21T16:26:20.074-04:00,,2026-07-16T02:34:13Z,temp\source_metadata\census_sipp\user_notes\2022\2022-health-ins-scrnr-var.html,405c98d260a11342240e0a3f7f12ab6390fceb3704e294e8cd13a4710982bc31
2022,2022 SIPP: Health Insurance Begin/End Month Status Flag Error,User note concerning status flag error for begin- and end-month health insurance variables.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-hi-month-flag-status.html,health_insurance|income_poverty|weights_sampling|employment|education,EMD_BMONTH|EMD_EMONTH,2,True,high,2025-07-24T09:25:02.751-04:00,,2026-07-16T02:34:22Z,temp\source_metadata\census_sipp\user_notes\2022\2022-hi-month-flag-status.html,205da3156fdec3dad5dc8ded69d8e1b00c6d4747d71a5268889f04e51ccaf551
2022,2022 SIPP: Hot-deck Allocation Error,User note concerning 2014-2022 SIPP Food Security hot-deck error.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-hot-deck-alloc-error.html,income_poverty|weights_sampling|employment|food_security|education,,0,True,medium,2024-12-30T11:27:12.362-05:00,,2026-07-16T02:34:23Z,temp\source_metadata\census_sipp\user_notes\2022\2022-hot-deck-alloc-error.html,7298ef489ebf963b9b5559a9df4b81a9f5c620c315c0615c791031c510da1340
2022,2022 SIPP: Hot Deck Corrections for Attainment Values,User note concerning correction applied to attainment hot decks for EEDUC and RGED.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-hot-deck-corrections.html,income_poverty|weights_sampling|employment|education,EEDUC,1,False,medium,2025-07-24T09:25:51.831-04:00,,2026-07-16T02:34:15Z,temp\source_metadata\census_sipp\user_notes\2022\2022-hot-deck-corrections.html,44a2c359bc22e82d328e86ff1cc1c3d7236dbfc9ec776681998dbcc44bb90bbe
2022,"2022 SIPP: Hot Deck Issues for ECERT, EPROCERT, EWHOCERT","User note concerning corrections applied to the hot decks for ECERT, EPROCERT, and EWHOCERT.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-hot-deck-issues.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2025-07-24T09:22:18.773-04:00,,2026-07-16T02:34:16Z,temp\source_metadata\census_sipp\user_notes\2022\2022-hot-deck-issues.html,2a52ec743ae162ef47471416ff344a01f876227bba8dba2a89804d7ba146082a
2022,2022 SIPP: Improved Allocation for Other Commuting Costs,User note concerning data processing improvement to 2022 SIPP edit for other commuting costs in 2022 SIPP.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-impr-alloc-othr-commut-costs.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2023-06-21T09:30:10.692-04:00,,2026-07-16T02:34:15Z,temp\source_metadata\census_sipp\user_notes\2022\2022-impr-alloc-othr-commut-costs.html,432ff48161e0e1fe9b0725917d589e569a950933ca03f4414ff13b8d58311d23
2022,2022 SIPP: Inconsistencies in Fertility Universes,User note concerning fertility inconsistencies in status flags and universes.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-incons-fert-univs.html,income_poverty|weights_sampling|employment|family_relationship|education,,0,True,medium,2023-06-21T13:12:44.509-04:00,,2026-07-16T02:34:16Z,temp\source_metadata\census_sipp\user_notes\2022\2022-incons-fert-univs.html,a4a37216bfda7f35c889d285b934b760ae720f4af3b31a53bbfc8be054f55ce7
2022,2022 SIPP: Inconsistencies in Fertility Histories,User note concerning inconsistencies in fertility histories.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-inconsis-fert-histor.html,income_poverty|weights_sampling|employment|family_relationship|education,,0,True,medium,2023-06-21T10:34:47.353-04:00,,2026-07-16T02:34:17Z,temp\source_metadata\census_sipp\user_notes\2022\2022-inconsis-fert-histor.html,2295a3c61bab35bc23012f46391dfe4f2bdde9632e1f080b7a0c3fb4d1f912a2
2022,2022 SIPP: Inconsistent Multiple Partner Fertility Information,User note concerning inconsistencies with multiple partner fertility information.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-inconsis-multi-partnr-fert-info.html,income_poverty|weights_sampling|employment|family_relationship|education,,0,True,medium,2023-06-21T10:40:08.354-04:00,,2026-07-16T02:34:17Z,temp\source_metadata\census_sipp\user_notes\2022\2022-inconsis-multi-partnr-fert-info.html,955e6e660d890167ee944e1ec60169b2a98d170088ba65c80977b09dbba5051a
2022,2022 SIPP: Insufficient Geographic Coverage and Unit Nonresponse,User note concerning insufficient geographic coverage and unit nonresponse in 2022 SIPP.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-insuff-geog-cov-unit-nonresp.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2023-06-21T15:06:07.419-04:00,,2026-07-16T02:34:20Z,temp\source_metadata\census_sipp\user_notes\2022\2022-insuff-geog-cov-unit-nonresp.html,c8fa1400caaf9c61f050090ec49ef5b4bfe530bdd6dbabcbd512bf84a3a15942
2022,2022 SIPP: Language Variable Universe Changes and RLNGISOL estimates,"User note concerning a universe change to ESPEAK, TLANG1, and EHOWWELL as well as a slight underestimate of those living in limited-English households.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-language-variable.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2025-07-24T09:22:52.550-04:00,,2026-07-16T02:34:26Z,temp\source_metadata\census_sipp\user_notes\2022\2022-language-variable.html,f4f60cfee12c22ed2e506d95876df34a619ab2b674be24196f4a498321a81476
2022,2022 SIPP: Medicaid End-Month Variable Error,User note concerning processing error that affects Medicaid spell end-month variable.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-medicaid-variable-error.html,health_insurance|income_poverty|weights_sampling|employment|education,EMD_BMONTH|EMD_EMONTH|MONTHCODE,3,True,high,2025-07-24T09:24:45.001-04:00,,2026-07-16T02:34:20Z,temp\source_metadata\census_sipp\user_notes\2022\2022-medicaid-variable-error.html,ee8e93297926b63bb2d3018702c80271dc12625bc752f5cd446583cca2cfb702
2022,2022 SIPP: Monthly Health Insurance Variables Error,"User note concerning processing error that affects monthly Medicare, Medicaid, and Other health coverage.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-monthly-hi-variables-error.html,health_insurance|income_poverty|weights_sampling|employment|education,ECRMTH|EMDMTH|EMD_BMONTH|EMD_EMONTH|MONTHCODE|RHLTHMTH|RPRIMTH|RPUBMTH|RPUBTYPE1|RPUBTYPE2,10,True,high,2025-07-24T09:17:58.983-04:00,,2026-07-16T02:34:20Z,temp\source_metadata\census_sipp\user_notes\2022\2022-monthly-hi-variables-error.html,8bbf1be541236c1bba47e31b77ddc7700c54a5bbab156b6542ecef495641114a
2022,2022 SIPP: Other Assistance Universe and Logical-Imputation Rates,"User note concerning some annual, means-tested program assistance universes and logical-imputation rates.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-othr-assist-univ-logical-imput-rates.html,income_poverty|weights_sampling|employment|food_security|education,,0,False,medium,2023-06-21T09:21:31.757-04:00,,2026-07-16T02:34:23Z,temp\source_metadata\census_sipp\user_notes\2022\2022-othr-assist-univ-logical-imput-rates.html,8c6ee60bd9b42b3bbd98757a5d5f50e84b32d924611e6917e0051cf044053f86
2022,2022 SIPP: Other Health Insurance Coverage Reports,User note concerning interpretation of &lsquo;Other Coverage&rsquo; reports.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-othr-health-ins-cov-reprts.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2023-06-21T09:45:48.380-04:00,,2026-07-16T02:34:26Z,temp\source_metadata\census_sipp\user_notes\2022\2022-othr-health-ins-cov-reprts.html,a6030caafb14c226545f56121d9ad9b8f4c8ac36dd9f5580c6db9b98626a10e1
