variable_name,years_present,n_years_present,label_description,universe_restrictions,record_level_inferred,code_list_or_range,recommended_construction_use,harmonization_safe_initial,recoding_needed_initial,missingness_visible_in_metadata
EWHIPAYC,2018;2019;2020;2021;2022;2023;2024,7,Who in the household did respondent pay for? (comprehensive health insurance premiums),"THHLDSTATUS=(1,2)",household_or_household_month,"value_map:e9fe201d5e439582: 0 No payment 1 Self only 2 Some people, excluding self 3 Some people, including self 4 All persons in household | value_map:d57ebee9077a2a57: 0. No payment 1. Self only 2. Some people, excluding self 3. Some people, including self 4. All persons in household",,True,True,
EWHIPAYS,2018;2019;2020;2021;2022;2023;2024,7,Who in the household did respondent pay for? (supplemental health insurance premiums),"THHLDSTATUS=(1,2)",household_or_household_month,"value_map:e9fe201d5e439582: 0 No payment 1 Self only 2 Some people, excluding self 3 Some people, including self 4 All persons in household | value_map:d57ebee9077a2a57: 0. No payment 1. Self only 2. Some people, excluding self 3. Some people, including self 4. All persons in household",,True,True,
EWHOCERT1,2018;2019;2020;2021;2022;2023;2024,7,"Certification or license issued by federal, state, or local government.",EPROCERT=1.,unknown,value_map:1e7fc950b07a2701: 1 Yes 2 No | value_map:1c8ca1a570329434: 1. Yes 2. No,,True,True,
EWHOCERT2,2018;2019;2020;2021;2022;2023;2024,7,Certification or license issued by professional or trade association.,EPROCERT=1.,unknown,value_map:1e7fc950b07a2701: 1 Yes 2 No | value_map:1c8ca1a570329434: 1. Yes 2. No,,True,True,
EWHOCERT3,2018;2019;2020;2021;2022;2023;2024,7,Certification or license issued by business or company.,EPROCERT=1.,unknown,value_map:1e7fc950b07a2701: 1 Yes 2 No | value_map:1c8ca1a570329434: 1. Yes 2. No,,True,True,
EWHOCERT4,2018;2019;2020;2021;2022;2023;2024,7,Certification or license issued by other group or organization.,EPROCERT=1.,unknown,value_map:1e7fc950b07a2701: 1 Yes 2 No | value_map:1c8ca1a570329434: 1. Yes 2. No,,True,True,
EWHOPAID1,2018;2019;2020;2021;2022;2023;2024,7,Did welfare or social service help pay for child care?,EPAYHELP=1,unknown,value_map:1e7fc950b07a2701: 1 Yes 2 No | value_map:1c8ca1a570329434: 1. Yes 2. No,,True,True,
EWHOPAID2,2018;2019;2020;2021;2022;2023;2024,7,Did employer help pay for child care?,EPAYHELP=1,unknown,value_map:1e7fc950b07a2701: 1 Yes 2 No | value_map:1c8ca1a570329434: 1. Yes 2. No,,True,True,
EWHOPAID3,2018;2019;2020;2021;2022;2023;2024,7,Did non-resident parent help pay for child care?,EPAYHELP=1,unknown,value_map:1e7fc950b07a2701: 1 Yes 2 No | value_map:1c8ca1a570329434: 1. Yes 2. No,,True,True,
EWHOPAID4,2018;2019;2020;2021;2022;2023;2024,7,Did a relative or friend help pay for child care?,EPAYHELP=1,unknown,value_map:1e7fc950b07a2701: 1 Yes 2 No | value_map:1c8ca1a570329434: 1. Yes 2. No,,True,True,
EWHOPAID5,2018;2019;2020;2021;2022;2023;2024,7,Did an other option help pay for child care?,EPAYHELP=1,unknown,value_map:1e7fc950b07a2701: 1 Yes 2 No | value_map:1c8ca1a570329434: 1. Yes 2. No,,True,True,
EWIC_BMONTH,2018;2019;2020;2021;2022;2023;2024,7,Begin month of WIC receipt,EWIC_OWN=PNUM,monthly,value_map:84d00f92d5663de0: 1 January 2 February 3 March 4 April 5 May 6 June 7 July 8 August 9 September 10 October 11 November 12 December | value_map:8fe0ccbbac079c4c: 1. January 2. February 3. March 4. April 5. May 6. June 7. July 8. August 9. September 10. October 11. November 12. December,,True,True,
EWIC_COVTYP,2018;2019;2020;2021;2022;2023;2024,7,Type of WIC coverage,EWIC_OWN=PNUM,unknown,value_map:40c17e1637d8f027: 1 Only children 2 Only a pregnant or nursing woman 3 Both a woman and children | value_map:5ecfd38d1dff4b83: 1. Only children 2. Only a pregnant or nursing woman 3. Both a woman and children,,True,True,
EWIC_EMONTH,2018;2019;2020;2021;2022;2023;2024,7,End month of WIC receipt,EWIC_OWN=PNUM,monthly,value_map:84d00f92d5663de0: 1 January 2 February 3 March 4 April 5 May 6 June 7 July 8 August 9 September 10 October 11 November 12 December | value_map:e49235bae3e7b6ed: 1 January 2 February 3 March 4 April 5 May 6 June 7 July 8 August 9 September 10 October 11 November 12 December 99 Lost to follow-up | value_map:69d7762743d45253: 1. January 2. February 3. March 4. April 5. May 6. June 7. July 8. August 9. September 10. October 11. November 12. December 99. Lost to follow-up,,True,True,
EWIC_ERSN,2018;2019;2020;2021,4,Reason WIC receipt ended,EWIC_OWN=PNUM and (EWIC_EMONTH=1-11 or RWIC_CFLG=1),unknown,"value_map:ab17f00eb673ebb4: 1 Became ineligible because of an increase in income 2 Became ineligible because of family changes (family member left, over age limit, etc) 3 Still eligible but could not / chose not to collect 4 Became ineligible because program requirements were not met (did not attend school, job training, etc) 5 Eligibility ran out because of time limits 6 The money/benefits were not worth the trouble to continue enrollment 7 Other | value_map:d2d98cf5e0dcab97: 1. Became ineligib",,False,True,
EWIC_OWN,2018;2019;2020;2021;2022;2023;2024,7,Owner of a WIC benefit this month (person in whose name the benefits are received),EWIC_OWN = PNUM and/or RWIC_MNYN = 1,monthly,value_map:3807d9c823e86bde: Min: 101 Max: 499 | value_map:df95bb62e7725c95: Minimum: 101 Maximum: 499 | value_map:cbedee596ea056f3: 101:499,,True,True,
EWIDIV1,2021;2022;2023;2024,4,First Marriage Dissolution Type,"TAGE GE 15 & THHLDSTATUS in (1,2) & ((EXMAR=1 & EMS in (3,4)) OR (EXMAR>=2))",unknown,value_map:6f8fb22c670a589b: 1. widowhood 2. divorce,,False,True,
EWIDIV2,2021;2022;2023;2024,4,Second Marriage Dissolution Type,"TAGE GE 15 & THHLDSTATUS in (1,2) & ((EXMAR=2 & EMS in (3,4)) OR (EXMAR>=3))",unknown,value_map:6f8fb22c670a589b: 1. widowhood 2. divorce,,False,True,
EWILLFILE,2018;2019;2020;2021;2022;2023;2024,7,"Does ... expect to file a federal income tax return during the interview year for the tax year preceding the reference period? For instance, will ... file a tax return during 2018 for tax year 2016?",TAGE_EHC GE 15 and EFILING = 2,unknown,value_map:1e7fc950b07a2701: 1 Yes 2 No | value_map:1c8ca1a570329434: 1. Yes 2. No,,True,True,
EWMDPAY,2018;2019;2020;2021;2022;2023;2024,7,Who in the household did respondent pay for? (Health care and supplies),"THHLDSTATUS=(1,2)",household_or_household_month,"value_map:e9fe201d5e439582: 0 No payment 1 Self only 2 Some people, excluding self 3 Some people, including self 4 All persons in household | value_map:d57ebee9077a2a57: 0. No payment 1. Self only 2. Some people, excluding self 3. Some people, including self 4. All persons in household",,True,True,
EWORKMORE,2018;2019;2020;2021;2022;2023;2024,7,Did child care arrangements prevent reference parent from working or working more?,ERP=1 and number of children ages 0 to 14 > 0,unknown,value_map:1e7fc950b07a2701: 1 Yes 2 No | value_map:1c8ca1a570329434: 1. Yes 2. No,,True,True,
EWOTCMDPAY,2018;2019;2020;2021;2022;2023;2024,7,Who in the household did respondent pay for? (Over- the-counter health products),"THHLDSTATUS=(1,2)",household_or_household_month,"value_map:e9fe201d5e439582: 0 No payment 1 Self only 2 Some people, excluding self 3 Some people, including self 4 All persons in household | value_map:d57ebee9077a2a57: 0. No payment 1. Self only 2. Some people, excluding self 3. Some people, including self 4. All persons in household",,True,True,
EXMAR,2018;2019;2020;2021;2022;2023;2024,7,Number of times married,TAGE GE 15,unknown,value_map:558a3fc392a7444e: 0 Never married 1 Married once 2 Married twice 3 Married three times 4 Married four or more times | value_map:29bbb26dc9df586f: 0. Never married 1. Married once 2. Married twice 3. Married three times 4. Married four or more times,,True,True,
GHLFSAM,2018;2019;2020;2021;2022;2023;2024,7,"Half sample code. A code used to divide the sample into ""half sample"" replicates that are used for variance estimation.",All households,unknown,value_map:1ef3587e9c99632e: Min: 01 Max: 02 | value_map:eb37f1052a1122e7: Minimum: 01 Maximum: 02 | value_map:36131a899eaf333c: 01:02,,True,True,
GVARSTR,2018;2019;2020;2021;2022;2023;2024,7,Variance pseudo stratum code. Strata formed for half sample variance estimation,All households,unknown,value_map:eed71b7f80b5b1fd: Min: 001 Max: 240,weights,True,True,
MONTHCODE,2018;2019;2020;2021;2022;2023;2024,7,Value of reference month,All persons,monthly,value_map:ba77d050dbac7580: Min: 1 Max: 12 | value_map:379ed7c029aa867a: Minimum: 1 Maximum: 12 | value_map:ac89f939881bb870: 1:12,person_month_key,True,True,
PNUM,2018;2019;2020;2021;2022;2023;2024,7,Person number,All persons,person_or_person_month,value_map:3807d9c823e86bde: Min: 101 Max: 499 | value_map:df95bb62e7725c95: Minimum: 101 Maximum: 499 | value_map:cbedee596ea056f3: 101:499,person_month_key,True,True,
R2PENTYP,2021;2022;2023;2024,4,Second most important pension or retirement plan provided through main employer or business during the reference period.,RMULTPEN = 2,unknown,"value_map:a14d7114fd9d6119: 1. The IRA or Keogh plan (individual account plan) 2. The 401k, 403b, 503b, or Thrift Savings Plan (individual account plan) 3. The defined-benefit pension (plan based on earnings and years on the job) 4. The cash balance plan",,False,True,
RAFEVER,2018;2019;2020;2021;2022;2023;2024,7,Did this person ever serve on active duty in the U.S. Armed Forces?,TAGE >=17 and EAF_HHLD=1,person_or_person_month,value_map:1e7fc950b07a2701: 1 Yes 2 No | value_map:1c8ca1a570329434: 1. Yes 2. No,,True,True,
RALI_CFLG,2018,1,Recoded variable indicating continuation status of Alimony receipt at the end of the reference period.,EALIMNYN(MONTHCODE 12)=1,unknown,value_map:d56522d74a8856e0: 1 Receipt ended in month 12 2 Receipt ended after month 12 and before the interview month 3 Receipt continued into the interview month,,False,True,
RANY5,2018;2019;2020;2021;2022;2023;2024,7,Indicator of children under the age of 5 at any month during the reference period,ERP = 1,monthly,value_map:6723668a30615491: 1 Reference parent has a child under the age of 5 2 Reference parent only has a child between the ages of 5 and 18 | value_map:408a5b0ecab33bf1: 1. Reference parent has a child under the age of 5 2. Reference parent only has a child between the ages of 5 and 18,,True,True,
RBREAK_CHLD,2018;2019;2020;2021;2022;2023;2024,7,Did child usually get the school breakfast that his/her school provided?,5 le EAGE le 18 and EEDUC le 38,unknown,value_map:49f7c70920f44947: 1 Free breakfast 2 Reduced-price breakfast 3 Full-price breakfast 4 Did not receive school breakfast | value_map:d313b14c05407f62: 1. Free breakfast 2. Reduced-price breakfast 3. Full-price breakfast 4. Did not receive school breakfast,,True,True,
RCARES,2018;2019;2020;2021;2022;2023;2024,7,Child cares about school,TAGE ge 6 and le 17,unknown,value_map:eb71f4c70972727f: 1 All of the time 2 Most of the time 3 Some of the time 4 None of the time 6 Not enrolled | value_map:2e19eee8dd5940d8: 1. All of the time 2. Most of the time 3. Some of the time 4. None of the time 6. Not enrolled,,True,True,
RCB_UNION,2018;2019;2020;2021;2022;2023;2024,7,Current relationship with spouse/partner is a child bearing union,TCEB >0 and (EPNSPOUSE not equal to missing or EPNCOHAB not equal to missing),unknown,value_map:1e7fc950b07a2701: 1 Yes 2 No | value_map:1c8ca1a570329434: 1. Yes 2. No,,True,True,
RCHTYP1,2018;2019;2020;2021;2022;2023;2024,7,Way child is related to respondent,"TAGE GE 15 and THHLDSTATUS in (1,2)",unknown,value_map:6ee2eea5adf2ebb1: 1 Biological 2 Step 3 Adopted | value_map:828323d2915797ce: 1. Biological 2. Step 3. Adopted,,True,True,
RCHTYP10,2018;2019;2020;2021;2022;2023;2024,7,Way child is related to respondent,"TAGE GE 15 and THHLDSTATUS in (1,2)",unknown,value_map:6ee2eea5adf2ebb1: 1 Biological 2 Step 3 Adopted | value_map:828323d2915797ce: 1. Biological 2. Step 3. Adopted,,True,True,
RCHTYP11,2018;2019;2020;2021;2022;2023;2024,7,"Suppressed Length: 1 Answer List: Value: Description: 1 Biological 2 Step 3 Adopted Printed On: Monday, August 17, 2020 Page 86","TAGE GE 15 and THHLDSTATUS in (1,2)",unknown,value_map:6ee2eea5adf2ebb1: 1 Biological 2 Step 3 Adopted | value_map:828323d2915797ce: 1. Biological 2. Step 3. Adopted | value_map:5b92f7bd2f10015a: Minimum: Maximum:,,True,True,
RCHTYP12,2018;2019;2020;2021;2022;2023;2024,7,"Suppressed Length: 1 Printed On: Monday, August 17, 2020 Page 87","TAGE GE 15 and THHLDSTATUS in (1,2)",unknown,value_map:828323d2915797ce: 1. Biological 2. Step 3. Adopted | value_map:5b92f7bd2f10015a: Minimum: Maximum:,,True,True,
RCHTYP13,2018;2019;2020;2021;2022;2023;2024,7,"Suppressed Length: 1 Printed On: Monday, August 17, 2020 Page 88",,unknown,value_map:5b92f7bd2f10015a: Minimum: Maximum:,,True,True,
RCHTYP14,2018;2019;2020;2021;2022;2023;2024,7,"Suppressed Length: 1 Printed On: Monday, August 17, 2020 Page 89",,unknown,value_map:5b92f7bd2f10015a: Minimum: Maximum:,,True,True,
RCHTYP15,2018;2019;2020;2021;2022;2023;2024,7,"Suppressed Length: 1 Printed On: Monday, August 17, 2020 Page 90",,unknown,value_map:5b92f7bd2f10015a: Minimum: Maximum:,,True,True,
RCHTYP16,2018;2019;2020;2021;2022;2023;2024,7,"Suppressed Length: 1 Printed On: Monday, August 17, 2020 Page 91",,unknown,value_map:5b92f7bd2f10015a: Minimum: Maximum:,,True,True,
RCHTYP17,2018;2019;2020;2021;2022;2023;2024,7,"Suppressed Length: 1 Printed On: Monday, August 17, 2020 Page 92",,unknown,value_map:5b92f7bd2f10015a: Minimum: Maximum:,,True,True,
RCHTYP18,2018;2019;2020;2021;2022;2023;2024,7,"Suppressed Length: 1 Printed On: Monday, August 17, 2020 Page 93",,unknown,value_map:5b92f7bd2f10015a: Minimum: Maximum:,,True,True,
RCHTYP19,2018;2019;2020;2021;2022;2023;2024,7,"Suppressed Length: 1 Printed On: Monday, August 17, 2020 Page 94",,unknown,value_map:5b92f7bd2f10015a: Minimum: Maximum:,,True,True,
RCHTYP2,2018;2019;2020;2021;2022;2023;2024,7,Way child is related to respondent,"TAGE GE 15 and THHLDSTATUS in (1,2)",unknown,value_map:6ee2eea5adf2ebb1: 1 Biological 2 Step 3 Adopted | value_map:828323d2915797ce: 1. Biological 2. Step 3. Adopted,,True,True,
RCHTYP3,2018;2019;2020;2021;2022;2023;2024,7,Way child is related to respondent,"TAGE GE 15 and THHLDSTATUS in (1,2)",unknown,value_map:6ee2eea5adf2ebb1: 1 Biological 2 Step 3 Adopted | value_map:828323d2915797ce: 1. Biological 2. Step 3. Adopted,,True,True,
RCHTYP4,2018;2019;2020;2021;2022;2023;2024,7,Way child is related to respondent,"TAGE GE 15 and THHLDSTATUS in (1,2)",unknown,value_map:6ee2eea5adf2ebb1: 1 Biological 2 Step 3 Adopted | value_map:828323d2915797ce: 1. Biological 2. Step 3. Adopted,,True,True,
RCHTYP5,2018;2019;2020;2021;2022;2023;2024,7,Way child is related to respondent,"TAGE GE 15 and THHLDSTATUS in (1,2)",unknown,value_map:6ee2eea5adf2ebb1: 1 Biological 2 Step 3 Adopted | value_map:828323d2915797ce: 1. Biological 2. Step 3. Adopted,,True,True,
RCHTYP6,2018;2019;2020;2021;2022;2023;2024,7,Way child is related to respondent,"TAGE GE 15 and THHLDSTATUS in (1,2)",unknown,value_map:6ee2eea5adf2ebb1: 1 Biological 2 Step 3 Adopted | value_map:828323d2915797ce: 1. Biological 2. Step 3. Adopted,,True,True,
RCHTYP7,2018;2019;2020;2021;2022;2023;2024,7,Way child is related to respondent,"TAGE GE 15 and THHLDSTATUS in (1,2)",unknown,value_map:6ee2eea5adf2ebb1: 1 Biological 2 Step 3 Adopted | value_map:828323d2915797ce: 1. Biological 2. Step 3. Adopted,,True,True,
RCHTYP8,2018;2019;2020;2021;2022;2023;2024,7,Way child is related to respondent,"TAGE GE 15 and THHLDSTATUS in (1,2)",unknown,value_map:6ee2eea5adf2ebb1: 1 Biological 2 Step 3 Adopted | value_map:828323d2915797ce: 1. Biological 2. Step 3. Adopted,,True,True,
RCHTYP9,2018;2019;2020;2021;2022;2023;2024,7,Way child is related to respondent,"TAGE GE 15 and THHLDSTATUS in (1,2)",unknown,value_map:6ee2eea5adf2ebb1: 1 Biological 2 Step 3 Adopted | value_map:828323d2915797ce: 1. Biological 2. Step 3. Adopted,,True,True,
RCLUB,2018;2019;2020;2021;2022;2023;2024,7,Child is in clubs,TAGE ge 6 and le 17,unknown,value_map:1e7fc950b07a2701: 1 Yes 2 No | value_map:1c8ca1a570329434: 1. Yes 2. No,,True,True,
RCONDBRIDGE1,2021;2022;2023;2024,4,What condition or conditions limit … daily activities? (First condition) OR What condition or conditions limit … ordinary activities? (First condition) OR Earlier you said … had a work limiting disability. What condition or conditions limit … work activities? (First condition) (2014-comparable recode categories),"THHLDSTATUS in (1,2) and TAGE>=5 and (EDISABL=1 or EHEARING=1 or ESEEING=1 or ECOGNIT=1 or EAMBULAT=1 or ESELFCARE=1 or EERRANDS=1 or ESITD=1 or EDIF10=1 or EGRASPD=1 or EPLAYDIF=1 or ESCHOOL WK=1 or EDDELAY=1 or ELEARNDIS=1 or EMENTDIS=1 or EFINDJOB=1 or EJOBCANT=1 or EHLTHCOND=1)",unknown,value_map:1d74c2737ece200c: 1. Alcohol or drug problem or disorder 2. AIDS or AIDS Related Condition 3. Arthritis or rheumatism 4. Back or spine problems (including chronic stiffness and deformity) 5. Blindness or vision problems 6. Broken bone/fracture 7. Cancer 8. Cerebral palsy 9. Deafness or hearing problems 10. Diabetes 11. Epilepsy 12. Head or spinal cord injury 13. Heart trouble 14. Hernia or rupture 15. High blood pressure 16. Kidney problems 17. Learning disability 18. Lung or respirato,,False,True,
RCONDBRIDGE2,2021;2022;2023;2024,4,Any other conditions? (Second condition) (2014-comparable recode categories),"THHLDSTATUS in (1,2) and TAGE>=5 and RCONDBRIDGE1 in (1:41) and RCONDBRIDGE1 ne 41",unknown,value_map:fbad32137d871c0f: 1. Alcohol or drug problem or disorder 2. AIDS or AIDS Related Condition 3. Arthritis or rheumatism 4. Back or spine problems (including chronic stiffness and deformity) 5. Blindness or vision problems 6. Broken bone/fracture 7. Cancer 8. Cerebral palsy 9. Deafness or hearing problems 10. Diabetes 11. Epilepsy 12. Head or spinal cord injury 13. Heart trouble 14. Hernia or rupture 15. High blood pressure 16. Kidney problems 17. Learning disability 18. Lung or respirato,,False,True,
RCONDBRIDGE3,2021;2022;2023;2024,4,Any other conditions? (Third condition) (2014-comparable recode categories),"THHLDSTATUS in (1,2) and TAGE>=5 and RCONDBRIDGE2 in (1:41) and RCONDBRIDGE2 ne 41",unknown,value_map:fbad32137d871c0f: 1. Alcohol or drug problem or disorder 2. AIDS or AIDS Related Condition 3. Arthritis or rheumatism 4. Back or spine problems (including chronic stiffness and deformity) 5. Blindness or vision problems 6. Broken bone/fracture 7. Cancer 8. Cerebral palsy 9. Deafness or hearing problems 10. Diabetes 11. Epilepsy 12. Head or spinal cord injury 13. Heart trouble 14. Hernia or rupture 15. High blood pressure 16. Kidney problems 17. Learning disability 18. Lung or respirato,,False,True,
