outcome,timing,cohort_start,month,event_time,period,att,treated_delta,control_delta,n_treated_states,n_control_states
average_speed_to_answer_seconds,operational_start,2022-01-01,2022-12-01,11,post,-2.125,-11.0,-8.875,1,48
average_speed_to_answer_seconds,operational_start,2022-01-01,2023-01-01,12,post,-2.604166666666666,-11.0,-8.395833333333334,1,48
average_speed_to_answer_seconds,operational_start,2022-01-01,2023-02-01,13,post,-2.770833333333334,-11.0,-8.229166666666666,1,48
average_speed_to_answer_seconds,operational_start,2022-01-01,2023-03-01,14,post,-3.8125,-11.0,-7.1875,1,48
average_speed_to_answer_seconds,operational_start,2022-01-01,2023-04-01,15,post,-3.5106382978723403,-10.0,-6.48936170212766,1,47
average_speed_to_answer_seconds,operational_start,2022-01-01,2023-05-01,16,post,-1.2127659574468082,-9.0,-7.787234042553192,1,47
average_speed_to_answer_seconds,operational_start,2022-01-01,2023-06-01,17,post,-0.4680851063829783,-8.0,-7.531914893617022,1,47
average_speed_to_answer_seconds,operational_start,2022-01-01,2023-07-01,18,post,-1.4893617021276597,-9.0,-7.51063829787234,1,47
average_speed_to_answer_seconds,operational_start,2022-01-01,2023-08-01,19,post,-1.3404255319148932,-9.0,-7.659574468085107,1,47
average_speed_to_answer_seconds,operational_start,2022-01-01,2023-09-01,20,post,-1.7391304347826093,-10.0,-8.26086956521739,1,46
average_speed_to_answer_seconds,operational_start,2022-01-01,2023-10-01,21,post,-0.7826086956521738,-9.0,-8.217391304347826,1,46
average_speed_to_answer_seconds,operational_start,2022-01-01,2023-11-01,22,post,-2.413043478260869,-11.0,-8.58695652173913,1,46
average_speed_to_answer_seconds,operational_start,2022-01-01,2023-12-01,23,post,-1.7608695652173907,-10.0,-8.23913043478261,1,46
average_speed_to_answer_seconds,operational_start,2022-01-01,2024-01-01,24,post,-1.804347826086957,-10.0,-8.195652173913043,1,46
average_speed_to_answer_seconds,operational_start,2022-01-01,2024-02-01,25,post,-0.32608695652173836,-9.0,-8.673913043478262,1,46
average_speed_to_answer_seconds,operational_start,2022-01-01,2024-03-01,26,post,-1.3478260869565215,-10.0,-8.652173913043478,1,46
average_speed_to_answer_seconds,operational_start,2022-01-01,2024-04-01,27,post,-2.0,-10.0,-8.0,1,43
average_speed_to_answer_seconds,operational_start,2022-01-01,2024-05-01,28,post,-4.395348837209302,-12.0,-7.604651162790698,1,43
average_speed_to_answer_seconds,operational_start,2022-01-01,2024-06-01,29,post,-4.0,-12.0,-8.0,1,43
average_speed_to_answer_seconds,operational_start,2022-01-01,2024-07-01,30,post,-4.627906976744185,-13.0,-8.372093023255815,1,43
average_speed_to_answer_seconds,operational_start,2022-04-01,2021-07-01,-9,pre,10.509803921568627,13.0,2.4901960784313726,1,51
average_speed_to_answer_seconds,operational_start,2022-04-01,2021-08-01,-8,pre,13.0,15.0,2.0,1,51
average_speed_to_answer_seconds,operational_start,2022-04-01,2021-09-01,-7,pre,15.470588235294118,19.0,3.5294117647058822,1,51
average_speed_to_answer_seconds,operational_start,2022-04-01,2021-10-01,-6,pre,8.36,9.0,0.64,1,50
average_speed_to_answer_seconds,operational_start,2022-04-01,2021-11-01,-5,pre,3.14,3.0,-0.14,1,50
average_speed_to_answer_seconds,operational_start,2022-04-01,2021-12-01,-4,pre,-0.36,-1.0,-0.64,1,50
average_speed_to_answer_seconds,operational_start,2022-04-01,2022-01-01,-3,pre,5.63265306122449,7.0,1.3673469387755102,1,49
average_speed_to_answer_seconds,operational_start,2022-04-01,2022-02-01,-2,pre,1.2653061224489797,2.0,0.7346938775510204,1,49
average_speed_to_answer_seconds,operational_start,2022-04-01,2022-04-01,0,post,-4.854166666666667,-5.0,-0.14583333333333334,1,48
average_speed_to_answer_seconds,operational_start,2022-04-01,2022-05-01,1,post,-3.2291666666666665,-3.0,0.22916666666666666,1,48
average_speed_to_answer_seconds,operational_start,2022-04-01,2022-06-01,2,post,-5.9375,-7.0,-1.0625,1,48
average_speed_to_answer_seconds,operational_start,2022-04-01,2022-07-01,3,post,-9.0,-13.0,-4.0,1,48
average_speed_to_answer_seconds,operational_start,2022-04-01,2022-08-01,4,post,-9.3125,-14.0,-4.6875,1,48
average_speed_to_answer_seconds,operational_start,2022-04-01,2022-09-01,5,post,-14.395833333333332,-21.0,-6.604166666666667,1,48
average_speed_to_answer_seconds,operational_start,2022-04-01,2022-10-01,6,post,-7.9375,-16.0,-8.0625,1,48
average_speed_to_answer_seconds,operational_start,2022-04-01,2022-11-01,7,post,-5.708333333333334,-15.0,-9.291666666666666,1,48
average_speed_to_answer_seconds,operational_start,2022-04-01,2022-12-01,8,post,-8.458333333333334,-18.0,-9.541666666666666,1,48
average_speed_to_answer_seconds,operational_start,2022-04-01,2023-01-01,9,post,-5.9375,-15.0,-9.0625,1,48
average_speed_to_answer_seconds,operational_start,2022-04-01,2023-02-01,10,post,-2.104166666666666,-11.0,-8.895833333333334,1,48
average_speed_to_answer_seconds,operational_start,2022-04-01,2023-03-01,11,post,-8.145833333333332,-16.0,-7.854166666666667,1,48
average_speed_to_answer_seconds,operational_start,2022-04-01,2023-04-01,12,post,-10.74468085106383,-18.0,-7.25531914893617,1,47
average_speed_to_answer_seconds,operational_start,2022-04-01,2023-05-01,13,post,-13.446808510638299,-22.0,-8.553191489361701,1,47
average_speed_to_answer_seconds,operational_start,2022-04-01,2023-06-01,14,post,-13.702127659574469,-22.0,-8.297872340425531,1,47
average_speed_to_answer_seconds,operational_start,2022-04-01,2023-07-01,15,post,-15.72340425531915,-24.0,-8.27659574468085,1,47
average_speed_to_answer_seconds,operational_start,2022-04-01,2023-08-01,16,post,-17.574468085106382,-26.0,-8.425531914893616,1,47
average_speed_to_answer_seconds,operational_start,2022-04-01,2023-09-01,17,post,-17.934782608695652,-27.0,-9.065217391304348,1,46
average_speed_to_answer_seconds,operational_start,2022-04-01,2023-10-01,18,post,-16.97826086956522,-26.0,-9.021739130434783,1,46
average_speed_to_answer_seconds,operational_start,2022-04-01,2023-11-01,19,post,-15.608695652173912,-25.0,-9.391304347826088,1,46
average_speed_to_answer_seconds,operational_start,2022-04-01,2023-12-01,20,post,-15.956521739130435,-25.0,-9.043478260869565,1,46
average_speed_to_answer_seconds,operational_start,2022-04-01,2024-01-01,21,post,-12.0,-21.0,-9.0,1,46
average_speed_to_answer_seconds,operational_start,2022-04-01,2024-02-01,22,post,-9.521739130434783,-19.0,-9.478260869565217,1,46
average_speed_to_answer_seconds,operational_start,2022-04-01,2024-03-01,23,post,-7.5434782608695645,-17.0,-9.456521739130435,1,46
average_speed_to_answer_seconds,operational_start,2022-04-01,2024-04-01,24,post,-8.511627906976743,-17.0,-8.488372093023257,1,43
average_speed_to_answer_seconds,operational_start,2022-04-01,2024-05-01,25,post,-5.906976744186046,-14.0,-8.093023255813954,1,43
average_speed_to_answer_seconds,operational_start,2022-04-01,2024-06-01,26,post,-7.511627906976743,-16.0,-8.488372093023257,1,43
average_speed_to_answer_seconds,operational_start,2022-04-01,2024-07-01,27,post,-6.1395348837209305,-15.0,-8.86046511627907,1,43
average_speed_to_answer_seconds,operational_start,2022-04-01,2024-08-01,28,post,-0.3488372093023262,-10.0,-9.651162790697674,1,43
average_speed_to_answer_seconds,operational_start,2022-04-01,2024-09-01,29,post,-3.425581395348839,-12.100000000000001,-8.674418604651162,1,43
average_speed_to_answer_seconds,operational_start,2022-04-01,2024-10-01,30,post,-4.867441860465119,-13.100000000000001,-8.232558139534882,1,43
average_speed_to_answer_seconds,operational_start,2023-04-01,2022-04-01,-12,pre,-1.708333333333333,6.0,7.708333333333333,1,48
average_speed_to_answer_seconds,operational_start,2023-04-01,2022-05-01,-11,pre,-3.083333333333334,5.0,8.083333333333334,1,48
average_speed_to_answer_seconds,operational_start,2023-04-01,2022-06-01,-10,pre,-4.791666666666667,2.0,6.791666666666667,1,48
average_speed_to_answer_seconds,operational_start,2023-04-01,2022-07-01,-9,pre,-1.8541666666666665,2.0,3.8541666666666665,1,48
average_speed_to_answer_seconds,operational_start,2023-04-01,2022-08-01,-8,pre,-3.1666666666666665,0.0,3.1666666666666665,1,48
average_speed_to_answer_seconds,operational_start,2023-04-01,2022-09-01,-7,pre,2.75,4.0,1.25,1,48
average_speed_to_answer_seconds,operational_start,2023-04-01,2022-10-01,-6,pre,-0.7916666666666666,-1.0,-0.20833333333333334,1,48
average_speed_to_answer_seconds,operational_start,2023-04-01,2022-11-01,-5,pre,0.4375,-1.0,-1.4375,1,48
average_speed_to_answer_seconds,operational_start,2023-04-01,2022-12-01,-4,pre,2.6875,1.0,-1.6875,1,48
average_speed_to_answer_seconds,operational_start,2023-04-01,2023-01-01,-3,pre,2.208333333333333,1.0,-1.2083333333333333,1,48
average_speed_to_answer_seconds,operational_start,2023-04-01,2023-02-01,-2,pre,2.041666666666667,1.0,-1.0416666666666667,1,48
average_speed_to_answer_seconds,operational_start,2023-04-01,2023-04-01,0,post,-4.680851063829787,-4.0,0.6808510638297872,1,47
average_speed_to_answer_seconds,operational_start,2023-04-01,2023-05-01,1,post,-5.382978723404255,-6.0,-0.6170212765957447,1,47
average_speed_to_answer_seconds,operational_start,2023-04-01,2023-06-01,2,post,-5.638297872340425,-6.0,-0.3617021276595745,1,47
average_speed_to_answer_seconds,operational_start,2023-04-01,2023-07-01,3,post,-5.659574468085107,-6.0,-0.3404255319148936,1,47
average_speed_to_answer_seconds,operational_start,2023-04-01,2023-08-01,4,post,-5.51063829787234,-6.0,-0.48936170212765956,1,47
average_speed_to_answer_seconds,operational_start,2023-04-01,2023-09-01,5,post,-3.6739130434782608,-5.0,-1.326086956521739,1,46
average_speed_to_answer_seconds,operational_start,2023-04-01,2023-10-01,6,post,0.28260869565217384,-1.0,-1.2826086956521738,1,46
average_speed_to_answer_seconds,operational_start,2023-04-01,2023-11-01,7,post,3.6521739130434785,2.0,-1.6521739130434783,1,46
average_speed_to_answer_seconds,operational_start,2023-04-01,2023-12-01,8,post,4.304347826086957,3.0,-1.3043478260869565,1,46
average_speed_to_answer_seconds,operational_start,2023-04-01,2024-01-01,9,post,-7.739130434782608,-9.0,-1.2608695652173914,1,46
average_speed_to_answer_seconds,operational_start,2023-04-01,2024-02-01,10,post,-7.260869565217392,-9.0,-1.7391304347826086,1,46
average_speed_to_answer_seconds,operational_start,2023-04-01,2024-03-01,11,post,-3.282608695652174,-5.0,-1.7173913043478262,1,46
average_speed_to_answer_seconds,operational_start,2023-04-01,2024-04-01,12,post,-3.1395348837209305,-4.0,-0.8604651162790697,1,43
average_speed_to_answer_seconds,operational_start,2023-04-01,2024-05-01,13,post,-2.5348837209302326,-3.0,-0.46511627906976744,1,43
average_speed_to_answer_seconds,operational_start,2023-04-01,2024-06-01,14,post,-1.1395348837209303,-2.0,-0.8604651162790697,1,43
average_speed_to_answer_seconds,operational_start,2023-04-01,2024-07-01,15,post,0.2325581395348837,-1.0,-1.2325581395348837,1,43
average_speed_to_answer_seconds,operational_start,2023-04-01,2024-08-01,16,post,-4.976744186046512,-7.0,-2.0232558139534884,1,43
average_speed_to_answer_seconds,operational_start,2023-04-01,2024-09-01,17,post,-5.453488372093023,-6.5,-1.0465116279069768,1,43
average_speed_to_answer_seconds,operational_start,2023-04-01,2024-10-01,18,post,-5.995348837209304,-6.600000000000001,-0.6046511627906976,1,43
average_speed_to_answer_seconds,operational_start,2023-04-01,2024-11-01,19,post,-6.809302325581395,-7.5,-0.6906976744186045,1,43
average_speed_to_answer_seconds,operational_start,2023-04-01,2024-12-01,20,post,-7.137209302325582,-8.0,-0.8627906976744185,1,43
average_speed_to_answer_seconds,operational_start,2023-04-01,2025-01-01,21,post,-8.357142857142856,-9.2,-0.8428571428571426,1,42
average_speed_to_answer_seconds,operational_start,2023-04-01,2025-03-01,23,post,-6.847619047619047,-7.699999999999999,-0.8523809523809524,1,42
average_speed_to_answer_seconds,operational_start,2023-04-01,2025-04-01,24,post,-6.338095238095239,-7.300000000000001,-0.9619047619047617,1,42
average_speed_to_answer_seconds,operational_start,2023-04-01,2025-05-01,25,post,-7.385714285714284,-7.899999999999999,-0.5142857142857146,1,42
average_speed_to_answer_seconds,operational_start,2023-04-01,2025-06-01,26,post,-8.147619047619045,-8.399999999999999,-0.2523809523809526,1,42
average_speed_to_answer_seconds,operational_start,2023-04-01,2025-07-01,27,post,-8.885000000000002,-9.100000000000001,-0.2149999999999995,1,40
average_speed_to_answer_seconds,operational_start,2023-04-01,2025-08-01,28,post,-8.525,-8.5,0.02500000000000018,1,40
average_speed_to_answer_seconds,operational_start,2023-04-01,2025-09-01,29,post,-8.0375,-8.2,-0.1625,1,40
average_speed_to_answer_seconds,operational_start,2023-04-01,2025-10-01,30,post,-6.541025641025643,-7.100000000000001,-0.5589743589743589,1,39
average_speed_to_answer_seconds,operational_start,2023-09-01,2022-09-01,-12,pre,-1.8541666666666667,0.0,1.8541666666666667,1,48
average_speed_to_answer_seconds,operational_start,2023-09-01,2022-10-01,-11,pre,-1.3958333333333333,-1.0,0.3958333333333333,1,48
average_speed_to_answer_seconds,operational_start,2023-09-01,2022-11-01,-10,pre,-1.1666666666666665,-2.0,-0.8333333333333334,1,48
average_speed_to_answer_seconds,operational_start,2023-09-01,2022-12-01,-9,pre,2.083333333333333,1.0,-1.0833333333333333,1,48
average_speed_to_answer_seconds,operational_start,2023-09-01,2023-01-01,-8,pre,0.6041666666666666,0.0,-0.6041666666666666,1,48
average_speed_to_answer_seconds,operational_start,2023-09-01,2023-02-01,-7,pre,-0.5625,-1.0,-0.4375,1,48
average_speed_to_answer_seconds,operational_start,2023-09-01,2023-03-01,-6,pre,-0.6041666666666666,0.0,0.6041666666666666,1,48
average_speed_to_answer_seconds,operational_start,2023-09-01,2023-04-01,-5,pre,-1.1702127659574468,0.0,1.1702127659574468,1,47
average_speed_to_answer_seconds,operational_start,2023-09-01,2023-05-01,-4,pre,0.1276595744680851,0.0,-0.1276595744680851,1,47
average_speed_to_answer_seconds,operational_start,2023-09-01,2023-06-01,-3,pre,-1.127659574468085,-1.0,0.1276595744680851,1,47
average_speed_to_answer_seconds,operational_start,2023-09-01,2023-07-01,-2,pre,1.851063829787234,2.0,0.14893617021276595,1,47
average_speed_to_answer_seconds,operational_start,2023-09-01,2023-09-01,0,post,0.8260869565217391,0.0,-0.8260869565217391,1,46
average_speed_to_answer_seconds,operational_start,2023-09-01,2023-10-01,1,post,-1.2173913043478262,-2.0,-0.782608695652174,1,46
average_speed_to_answer_seconds,operational_start,2023-09-01,2023-11-01,2,post,-1.8478260869565217,-3.0,-1.1521739130434783,1,46
average_speed_to_answer_seconds,operational_start,2023-09-01,2023-12-01,3,post,-3.1956521739130435,-4.0,-0.8043478260869565,1,46
average_speed_to_answer_seconds,operational_start,2023-09-01,2024-01-01,4,post,-2.2391304347826084,-3.0,-0.7608695652173914,1,46
average_speed_to_answer_seconds,operational_start,2023-09-01,2024-02-01,5,post,0.23913043478260865,-1.0,-1.2391304347826086,1,46
average_speed_to_answer_seconds,operational_start,2023-09-01,2024-03-01,6,post,-1.7826086956521738,-3.0,-1.2173913043478262,1,46
average_speed_to_answer_seconds,operational_start,2023-09-01,2024-04-01,7,post,-3.4186046511627906,-4.0,-0.5813953488372093,1,43
average_speed_to_answer_seconds,operational_start,2023-09-01,2024-05-01,8,post,-2.813953488372093,-3.0,-0.18604651162790697,1,43
average_speed_to_answer_seconds,operational_start,2023-09-01,2024-06-01,9,post,-2.4186046511627906,-3.0,-0.5813953488372093,1,43
average_speed_to_answer_seconds,operational_start,2023-09-01,2024-07-01,10,post,-2.046511627906977,-3.0,-0.9534883720930233,1,43
average_speed_to_answer_seconds,operational_start,2023-09-01,2024-08-01,11,post,-1.255813953488372,-3.0,-1.744186046511628,1,43
average_speed_to_answer_seconds,operational_start,2023-09-01,2024-09-01,12,post,-1.7325581395348837,-2.5,-0.7674418604651163,1,43
average_speed_to_answer_seconds,operational_start,2023-09-01,2024-10-01,13,post,-1.9744186046511634,-2.3000000000000007,-0.32558139534883723,1,43
average_speed_to_answer_seconds,operational_start,2023-09-01,2024-11-01,14,post,-3.288372093023255,-3.6999999999999993,-0.41162790697674406,1,43
average_speed_to_answer_seconds,operational_start,2023-09-01,2024-12-01,15,post,-2.816279069767441,-3.3999999999999986,-0.5837209302325578,1,43
average_speed_to_answer_seconds,operational_start,2023-09-01,2025-01-01,16,post,-3.047619047619047,-3.6999999999999993,-0.6523809523809523,1,42
average_speed_to_answer_seconds,operational_start,2023-09-01,2025-03-01,18,post,-2.738095238095237,-3.3999999999999986,-0.6619047619047619,1,42
average_speed_to_answer_seconds,operational_start,2023-09-01,2025-04-01,19,post,-2.5285714285714294,-3.3000000000000007,-0.7714285714285712,1,42
average_speed_to_answer_seconds,operational_start,2023-09-01,2025-05-01,20,post,-3.176190476190476,-3.5,-0.323809523809524,1,42
average_speed_to_answer_seconds,operational_start,2023-09-01,2025-06-01,21,post,-4.838095238095237,-4.899999999999999,-0.061904761904762025,1,42
